x1,x2,stop,event,log_exposure
0.3347609209970985,0.16042665358686684,0.3,1,1.2897034949933437
-0.6866179572461009,1.580855088679017,1.1,1,0.05388726551037249
0.41230644087822516,0.04719540443105653,1.1,0,-0.16824614151217313
-0.2028179956101478,-0.46584853000707716,0.4,0,0.10348531496424197
0.3668441754208683,2.2138577594215474,0.1,0,0.3617834298869721
0.2304964482739993,0.7158085208393433,0.4,0,-0.18887657321892184
-0.5836831713549261,0.49644909061330356,0.1,1,0.09188659222427926
-1.2498022692882804,1.6422043323270208,0.3,0,-0.5145976922930047
-0.3305994953643674,0.7115255681615597,2.3,1,-0.11832713370740476
0.3427432017578661,1.6508224271511756,0.2,1,0.01874341095873299
0.8121940367023932,0.8558895318766443,0.1,0,-0.23307254971092253
-1.3932483208441437,-0.8938977406612358,0.3,0,-0.497755818147531
-0.927978230391057,-0.8712213091566885,0.1,1,0.914489822211351
-0.7662246849714631,0.9832630360325257,2.0,0,0.05986284665294084
0.009904129621634212,0.07412489946395916,0.1,1,0.4350835452417869
-0.8713692130407706,-0.8906046795248604,0.9,1,-0.7330651681460214
-1.3173137238563486,1.1070463831582107,0.3,0,-0.0696324130921154
0.14215865616237258,0.7456392515663173,0.9,1,-0.14800080609762567
0.25758812356352745,-0.8955964992807287,0.1,1,1.069079576557639
-0.053800118759425364,-2.1392520369461057,0.1,1,0.45379063630438454
0.7211172112328841,0.04067996531314273,0.3,1,-0.03767453516593986
0.23071232119098176,0.1137159790727141,0.6,1,0.32980068199455514
0.6175100504748361,-0.23070657298771363,0.1,0,0.098493737941397
0.034323865754547093,-0.6847052261077413,0.1,1,0.26074010385305857
-0.2463621857577679,0.32306233056975076,2.4,0,-0.812488170082296
0.9129214594889901,-0.37565383199530655,0.7,0,-1.1517792671679072
-1.4106201379777847,-1.8798663438792775,0.1,1,-0.03121644584215928
-0.27072254018343245,-0.7456501924295691,0.2,1,0.02135680505732609
0.5860058278591221,1.6306849292767807,0.4,1,0.03200664722281102
-0.792290019234259,1.3170574004373976,1.3,1,0.7549860946626801
1.2260379391924303,-0.9681945485901118,0.2,1,-0.09289451627872822
-0.4490181015166168,0.7311571127007981,0.1,0,0.04902789670035154
-0.8094795966401849,-1.005818564393431,1.0,1,-0.2381415118940056
0.7961565903683376,-0.5827600973891767,0.7,0,-0.9022887799488534
-0.6344582550906838,0.6804150153073023,0.3,0,-0.5869210090426031
0.14555523753740995,0.28846391850405245,0.1,0,-0.36330737505652816
1.5138064687282777,1.3908163349001752,0.1,0,-0.09502529269388942
-1.6315295093056736,1.0373908122271134,0.3,1,0.8002190085279187
0.11716424678206538,0.4418999074358915,0.1,0,0.1860091314685676
0.9469762289636207,1.9437603986429233,0.2,0,-0.09857153313569461
0.9313436863141669,0.008236857915140585,2.3,0,-0.9199246199190989
0.5627381402643139,-1.409846458411362,0.1,1,0.3548933559188133
0.6578307445290373,0.3337406938149053,0.2,0,-0.24155371488450372
-1.088119136508947,-1.314825556100367,2.8,1,-1.260406869699606
-1.2441639149832842,-0.7474387421586755,1.2,0,0.12554699774835434
0.6352465988200748,-0.10345216397478475,0.1,1,0.10937352594523107
-0.6206057596852963,-0.21477700876099623,0.1,0,0.2322746436577265
1.3128630283600216,-0.24358036686350826,0.2,1,0.14474724620914114
-0.7606768108140285,2.23537999256708,2.7,1,-0.3997954481514851
-0.7857353403687678,0.5304543922416858,0.1,0,-0.09689195333789694
0.931162414815299,0.20019437101424906,0.1,0,-0.4926574901593351
-0.17559418802605098,1.3178944910524217,0.5,0,-0.09485068365578563
0.1754162212480883,0.683929437450108,0.2,1,0.18731437806246548
0.00457171875827929,1.6951129957607356,0.8,1,0.23208260294197225
-0.8407304920447005,-1.1808818799919272,0.2,1,-0.41854809151110545
-0.7988255986596912,-0.07134462491668375,0.3,0,0.7678382585724304
-0.20040733470642197,0.17732973638039473,0.5,0,-0.08918695016327803
-0.5933166102799735,0.5217421595309841,0.8,0,-1.1182420573898566
-1.3337111464975935,-1.1812368199300756,0.1,1,0.7008632438729014
-0.21973480384049132,-0.6538985990243439,0.1,1,0.4996627718107049
-0.7621913290495542,-0.5396418730386977,0.1,1,0.7055014290248115
-0.6767044090250223,0.3043522209588444,0.2,1,-0.023161342115534396
0.7381822047216587,1.2659535703277056,1.2,0,-0.1472852629783294
0.1906701889807672,-0.6493109999454877,2.6,0,-0.35282385668406885
-1.027270236068211,-1.0283179748818576,0.7,0,0.3774842042603395
-1.5206876975641044,0.6224347073414884,0.1,0,0.4521788238140886
1.728431940591342,-0.06084027425377817,0.1,1,0.41426988050397
0.27964606337234604,-2.144356466908894,0.1,1,0.44880173428938386
-0.03227930551506025,-0.5944541832352261,1.2,1,-0.3327639570789976
0.0940085601712959,-0.766301725302976,0.1,0,0.1454594766394811
-0.6954248280412775,-0.8184052751195802,0.6,0,0.3624393260898908
-0.6029167472908372,2.029313658308457,1.1,0,-0.008903509455973372
0.7018335935512454,-1.3952755246501392,0.1,1,0.948193049189638
-0.19323481101071907,-0.3262721568232342,0.1,0,-1.0587978750623417
2.060068096463211,-1.7432068735221047,0.1,1,0.2571928750087462
0.6588151604507082,0.8477628668772164,0.1,0,-0.12010428454182535
2.148913834761729,1.7185014260137088,0.2,1,0.04298560370393568
-0.12440104099868304,-1.545657917586446,0.1,1,0.042706516536486064
-0.9565150525293871,-0.634918075786136,0.1,0,-0.07062393134280606
-0.16942148302103924,-0.6346760077706992,0.3,1,0.09195504007002354
-1.2968134700810785,0.6519812096359586,0.5,0,-0.037611836547383676
0.16609701602733423,-0.3585100887757738,0.1,1,-0.6894088720960014
-0.44925589101449565,-0.5978884315180072,0.7,1,0.3567184799907359
-0.9867078876250961,2.536737210462623,3.7,0,0.33447661482589824
-0.3034784995515007,-0.5640686109799722,0.4,0,-0.5729400765966889
1.5333671188072537,-0.3225086310230268,0.1,1,0.27816583209669365
0.3424413482008754,-0.9659802753271322,0.1,1,0.014092377270149876
-0.36398385651778026,-1.776112176274141,0.3,0,0.2296933354667674
0.5147207145690194,2.0911085442855004,0.6,0,0.03127921299535144
0.30316672412239826,0.40783034151776676,0.2,0,-0.422417415941644
1.2239494670564328,1.2133302517785016,0.3,1,0.20966342479303948
-0.823784661121954,-0.7031568659919022,0.2,0,-0.8996679894267837
-0.2804490514737697,1.3132296184382775,0.6,1,0.7980304397099813
-1.1227477804248986,-0.5105453515915598,0.9,0,-0.4163634477279228
-0.18827292093221526,0.07307296520583921,0.8,0,-0.37017774278317495
0.26147660839518316,-0.32510414822466505,0.1,0,0.3540157208265856
1.2671383241518057,-0.6978763024941534,0.1,1,-0.014345290839352536
2.1006611142587497,0.2476922081931835,0.1,1,0.42050711938852103
0.7274443215534222,-1.1924728911309248,0.1,1,0.9838334639687877
0.3717661158260519,-1.1946188776117321,0.1,0,0.3760630443757953
-1.4263689753705118,0.8155960431038658,0.2,1,-0.06319019461779603
0.02346872250261664,-1.1281123963451216,0.1,0,-0.5100377229994936
-2.009752908494991,0.744654678968848,1.0,0,-0.03960490787203037
0.03269739554527992,0.8116109852752886,2.1,0,-0.5256343027135518
0.9656377887728845,1.1574862203798053,0.5,1,0.11761490274078815
-2.24932896551027,-3.237616655879137,0.2,1,-1.4669983242191333
0.659940010991491,-1.8999246420513596,0.3,0,-0.38209438609383434
1.1075103432501954,0.3875062044778574,0.9,0,-0.2846394714848062
-0.03197293395389752,-0.09359795852053912,0.2,0,-0.5016708073852185
-1.6242501206942206,-0.12251765720314915,1.4,0,0.34108328306887725
-0.21346210760214515,0.34865948039684236,0.3,1,0.4053260120419818
1.9489195912749675,-0.5644111162910904,0.1,1,-1.028329106424533
0.6483242603545998,1.7669020591071964,0.2,1,0.6497189988744989
-0.7582497405737915,-0.9039764442046276,0.2,0,-0.20920603934257676
-0.8220837448359057,-1.211294398183293,0.5,1,0.12736692705082758
-1.7224882510751154,0.5809216401999598,0.5,1,0.25362827319699055
1.4722370245057075,0.5512834885544338,0.8,1,-0.19728817972805857
-0.5901481395137813,-0.6449945729683373,0.5,0,0.04409908985354505
0.22507994469196538,-0.7746798145198618,0.1,0,0.31998511719213146
-0.18881276523676646,-0.5554775474564525,3.4,1,-0.3158838834072895
0.8921871399123207,0.6177880458566658,0.1,1,0.12120122408860941
0.13975098776271466,-1.1339320717280885,0.3,1,0.48295284802984084
-0.5124107754429272,0.7439892583381836,0.1,1,-0.05124148298296401
1.8025195572188026,-0.514549139556331,0.5,0,-0.10454243301563809
2.6201713284698527,-0.39232295776340703,0.3,1,-0.22705213114811693
-0.3890726057439878,0.35120447876383826,0.1,0,-0.2772144814502655
-0.6520775931396526,0.04200656058461873,0.6,0,-0.13497891413085222
0.1316775750793473,-0.4361453266215044,0.4,0,-0.6795523460473957
-0.2621829687148107,0.576181393081862,0.2,0,-0.024479393080010983
1.2674244043206109,2.274925910992699,1.1,0,-0.3399538908466019
0.20426009452919325,-1.4344708612255643,0.3,1,0.1710893181219553
-0.4364657943502504,-1.606518626650429,0.3,1,0.8823574415946341
0.10264275615951225,-0.6765652941152244,0.3,1,0.47480200393659533
0.3485692821214651,-0.2476967228290376,0.3,1,-0.2242749407561961
0.013932722180181364,-0.38982500222865585,1.0,0,0.2708393101625937
1.5680070458520985,-1.843450683462743,0.1,1,0.007055546352925176
1.121522424347,1.176926914810948,0.5,0,-0.3980342433156664
0.6264345441574362,0.28524123636676824,0.1,1,0.30814512368924135
0.4432198015075936,-0.4026205321322996,0.4,1,0.6071558370446813
-1.0523895954021218,0.8361995460984426,1.4,1,0.3500432671556956
0.7754488065754865,0.9524046254998011,0.2,0,0.04540188512357399
-0.10645725433165318,1.098117851755228,0.2,0,-0.4797158202542582
0.6718731603036776,1.9238833200028664,1.1,1,-0.1351159968233527
0.039239788671106,-2.111162077879547,0.3,0,0.33024744880252327
-1.0408558141867168,0.4173263545012071,0.1,1,0.1602292095325118
-1.3911287474982312,0.7224569641161632,1.0,0,0.41910144406788086
-0.7256681916449677,0.1406678586496038,2.1,1,-0.24491535230412215
0.3015078375204911,-0.86867001205387,2.2,0,-1.3255795933566228
0.4013155229088752,1.1726535538267422,1.3,1,0.48940234461345056
-0.5552420433145919,-0.3381512570618078,0.6,0,0.3924723831743285
-0.6293814306187961,0.6238782620914888,0.5,0,0.7945958707509448
0.9780217616022028,-0.6861230619845065,0.1,1,0.7608667361158681
-0.4466808542976497,0.7991658448437199,0.2,1,0.47856121251980727
0.021422287804034188,1.6839868905149442,0.9,0,-0.22792912287057102
-0.10130174150309364,-0.7094757847550842,1.0,1,-0.7244691415214974
-1.297048642167096,-0.7273320513474043,0.8,0,-0.33460050453605866
-1.833041942906192,0.19935590333346218,0.2,0,-0.45137329847612156
1.6438221510358761,-1.6614821965833335,0.3,1,-0.7256125028992756
-1.490097675674501,-1.245576552736233,0.3,1,-0.22509802188072262
-0.26654547861186967,-1.039239878713343,0.1,1,0.5058066980018123
0.7666037035385826,0.9800119745672741,0.6,0,-0.32794131095755524
-0.7533559792541886,-0.3059752004246807,0.1,1,0.04388017787793378
-0.8106282677627642,0.6082342860709968,0.1,1,0.34152439267928336
1.7773358592472686,-1.0675699159856114,0.1,1,-0.46030529528737857
-0.5170300867615604,-1.1614887578040378,0.1,0,-0.1857988412309422
0.44291442840676226,0.42851263901322784,0.1,1,-0.35477602360246624
-0.8310365134693766,-0.26947243572535234,0.3,0,-0.7999285712651206
2.2392986860994033,2.0843332866380186,2.3,1,0.266331815612223
-0.8999438860613973,0.009725489048805104,0.1,0,0.3978939137356123
-0.39025266551033716,0.45511518946680546,1.2,1,0.4072133537001467
-1.1236224760481464,0.585050381629776,0.4,1,0.005298042447631102
1.0651972311709297,1.2943717230883292,0.5,0,-0.46078218123673625
-1.458165435807457,1.9157329637069738,0.7,0,0.66698704354061
-0.8986942652744921,-1.379625131560871,1.5,1,-0.9946130113576006
1.227707874350995,0.9726900875593175,0.2,0,0.11191296226614707
0.024297554795935886,0.9982673395607222,0.1,0,-0.1706713986179271
0.7814954807609904,0.4254187330637867,0.4,0,-0.6667052344263377
-1.0125876173140893,-0.27370546516092886,0.3,1,0.5182201644941562
0.07831506148988465,1.2910755872365902,0.6,1,0.7855907081907612
1.660876473179689,-0.06184882748722203,0.2,0,-0.21145129562888146
-0.5261976859305006,-0.7222423884095686,0.7,0,-0.24508587862865383
0.9978903204275632,-0.5765815706570707,0.1,0,0.07153542534168635
2.239300730007347,0.2803772102715111,0.3,0,-0.15318478743366543
0.23449550180859333,0.7749691268768374,0.3,1,0.9995844091622177
0.0765054978517684,-0.8111720719343227,0.2,1,-0.5589609943364279
0.19675545948057707,0.5052437097215555,0.4,0,-0.44949348973318726
-0.4108559075787566,-0.12423271396164257,0.7,1,0.1753919030753782
0.05757041767597957,-1.772633647053173,0.2,1,-0.3199547433713327
-0.6866638416542953,-0.04077605643303923,0.1,0,-0.33629844154442123
-1.0448284140793165,0.599603210651337,0.6,0,-0.27761938383023926
0.6454699100517762,-2.1253413500050975,0.1,1,-0.11316464882077222
-0.4811054388624155,0.5479008097093422,0.7,0,0.5380544595255866
-0.218973254256695,0.6205802061599439,0.7,1,-0.5653161686326819
0.7260148603222032,-1.4325001092523346,0.3,1,0.42082983525800877
0.3551520177563012,-0.7983229691763424,0.7,0,-0.5229733479222912
-2.2332545929922913,0.6134769236711921,1.1,0,-0.5576516308291011
-0.6781695316216062,-0.02325777487282392,4.7,1,0.4243596563850874
0.7931530308153024,1.1134246700851773,0.2,0,0.2195811862671384
-0.15948755241774476,-0.8279664608714007,0.8,1,0.40717968082900896
-0.5422975293384714,1.1955160546690664,0.1,0,0.44617282609634024
-0.23218140079753322,1.9046279856365642,0.3,1,-0.2915851068016709
1.6793280594718165,-0.5577906492138519,0.1,1,-0.4760593954370898
1.9384790827325111,-0.4688920250318046,0.1,1,0.11542081863228972
-0.005095909123267232,0.05835509193566539,0.3,0,-0.4746639104366447
-0.9296974161172356,0.21275475799496993,2.2,0,-0.08151498948262527
0.7441269746667655,2.431177251171227,0.1,0,0.8739395130472648
1.4791700457748382,-0.44620927633377255,0.3,0,-0.6923149049813095
0.426337492899608,1.2614455007169478,1.5,0,-0.5836618683832522
-0.010306107058275617,-0.7132175561137302,0.3,1,0.3914367472523149
-0.01529971502743078,-1.0461238662410797,0.5,0,0.47962294193313265
0.16769440573328795,-0.4409998032735479,1.2,0,-0.11768648329991196
1.2686221327342861,-0.15784471078005927,0.3,0,0.11980570845463458
-1.1732593608106645,0.7864942882575404,0.3,1,-0.21565082232692517
-0.19747397388336627,-0.8637817079745513,0.4,1,-0.2826449832987979
0.3463998575678877,-0.758416244237182,0.1,0,0.05531731757566373
-1.7049525969900206,-1.1757606812045542,0.2,1,0.3703459795870849
1.1146772791166746,1.4734026776607387,0.1,1,-0.7449608466652571
-0.45662569617918164,0.34016130036001,0.3,0,-0.8473740254977384
-1.790463626597005,0.8193855123499213,0.9,0,0.09929352702293671
-0.20198771123135925,0.5310165890393459,0.4,0,-0.3190536572057653
-0.35241027467848407,-0.09559239032304538,0.1,1,0.3483222165012659
-1.7376412239472467,0.3559469986973522,2.0,0,0.02928192452251301
-0.6253877769019497,0.2104078540542894,0.4,1,-0.19046537796216187
1.5661857542653188,-2.5993311493494886,0.1,1,0.0002682223762394961
0.947531336920227,0.26980230755851586,0.2,1,1.5593958741550618
0.21319207582618688,0.7677042851227308,0.5,0,-0.029959839918349003
-0.5558034965414931,-2.0202733655114824,0.2,1,-0.3490925383329494
-0.7537503385062942,-0.5248430652042011,4.2,1,-0.8172960916810226
-2.5377704164353343,0.36053791388258655,1.6,1,0.3223751761596999
0.3216371701916631,-1.3787124424318542,0.1,1,0.7810793715286329
-0.1431305620230189,-0.14749442504723215,0.1,0,0.08743201437327901
-0.18849106526861728,-0.23810430118992057,0.1,0,0.06756381268069073
0.8391471268914076,0.006738941917600989,1.0,1,-0.05007880704240425
1.8572801693036844,0.027558023022150855,0.1,0,0.15304547897417942
1.127074055875389,1.2273723639619512,0.1,0,-0.12188008611788914
-1.7269889584155083,0.0941432835279833,0.5,1,0.20309794465480036
0.30936885780265505,0.446331889399815,0.6,1,0.1904664244670759
0.3282379213763949,1.118197450457257,1.0,1,0.09196021429700085
0.7686593654910795,-0.3774327125259537,0.4,1,0.8992588772914338
1.0971933113163626,-0.306356742506314,0.1,0,-0.25819863886697625
0.27873062712065577,-0.6677328259144598,0.9,1,-0.14238280323554542
-1.4582378669606277,-1.2492789292501887,0.5,0,-0.40696992080349637
1.3925999203242507,0.6692269668671814,0.3,1,-0.09345361443293589
-0.7632950002032247,0.6203130447577511,3.2,1,0.064373596073732
-1.0779254280018549,-0.9309489735573028,0.1,0,0.8742484500160562
-1.8978035553718018,-0.527411802902013,1.7,1,-0.10943002864736232
0.4459742020921922,2.3670389564083334,2.1,1,-0.10705942738347826
-0.4397138109336777,0.14400242001415947,0.3,0,0.056932929981003466
0.2780678886445322,0.7880370228344249,1.9,0,-0.45616613571924813
-0.8115801877683952,-1.2645021788734088,0.1,1,-0.06813590709880854
0.7713356580844919,-1.386525641806128,0.5,1,-1.0209829296975084
0.4148311901329882,-0.6264577471347144,0.3,0,0.3293825126409541
-0.07221026179604667,0.3805823068953537,0.1,1,0.34413998100354
-1.8939453998189304,2.0978085522966388,3.6,0,0.3837289699245914
-1.4920766574122526,-1.2600985008575907,0.2,0,0.8291550123038643
0.45512914255224296,-3.268903525671727,0.1,1,0.3598711784119496
-0.9920737765463358,0.14199663378993152,0.3,1,0.6372443370679781
-0.47932128798879864,-0.235235816751009,0.2,1,0.38097526365556417
-0.4850481811889895,-0.44440761072244134,1.1,1,0.10551104600272242
-0.550879428719173,1.8147291031666561,0.6,1,0.21715132613552166
0.45821799842293565,-1.2548942128583425,0.4,1,0.3903407433141787
-0.49376877586697954,0.7066501670569866,0.1,1,0.35443902934089044
1.19908386822817,-1.5626395752270976,0.2,1,-0.6755505592850243
-0.30018678230732154,-2.645879330210108,0.3,0,-0.5438539876681472
-0.8618373286676165,1.4962551906958366,0.2,0,-0.3445728358252741
0.4638563449291597,-0.584253634656346,0.2,1,-0.6444105316073887
-1.4169595639128,-0.3210081884586721,0.1,1,-0.3444379939039987
-0.2286279280706226,-0.025062000068100887,0.1,0,-0.44863937024975914
0.46173454300896005,-0.1409678921009087,0.7,1,-0.5887268130830523
-2.12230973833116,-0.9902147207809398,0.8,1,-0.0575811475556248
-0.736505233704637,-1.4578829190474643,0.2,1,0.5764302616291339
1.105422765255677,-1.428358715155829,0.1,1,0.6852750773484756
0.21901076900107988,0.07370517283797667,0.7,1,0.7960733811520707
-0.07863441435076982,-0.2742706407263581,0.1,1,0.6831823998163203
-1.1297160337028536,-0.11685342736821565,2.3,0,-1.2678394956513566
0.6823648059234044,-1.2866571095980452,0.1,1,0.8806707583753708
1.1873698128965915,-0.8726918970011069,0.1,1,0.1333549474802056
0.7447009841992416,-0.4708694766962876,0.2,0,-0.7616982663251903
1.511181445787217,1.476128258576143,0.4,0,-0.43084922336725867
1.5414004262364926,2.00760263582561,0.7,0,-0.26381929476982197
-0.43104239590022053,-3.4439190393229477,0.7,0,-0.4294784745779559
-1.7894861957929877,-1.4494132227012342,1.2,1,0.5190394695621757
0.7466511932723078,0.7583293875499297,0.3,0,-0.13017478034489094
-1.2929353066951235,0.4533476349759886,0.5,1,0.9911803204662034
-0.772105506536616,-0.856456851332536,0.1,0,0.8441985584156294
-0.05145277191568191,-1.7161312903989445,0.4,1,-0.8905180309278314
0.5486343017416442,0.3471331718535305,0.1,0,-0.2524416536676422
1.5679296103810159,0.7381093323160378,0.4,1,0.4484319496916399
0.19249639152742812,1.0427149955722965,0.1,1,0.2127430872175933
-0.28812717860863435,0.015831465396453706,0.2,1,-0.026976991535279337
-1.3811715404300116,-0.8558107609122777,0.1,1,-0.027705896612338816
-0.15646329219585342,0.9297114433508274,2.4,0,-0.2090116513066537
1.5364047147046012,1.5758393792973118,0.3,0,-0.3026483960626191
-0.5355989714635035,-0.14955604390857216,0.1,1,0.31484885717904554
-1.0165278139757348,-1.7596109161681681,0.2,1,0.018612308582863526
0.8643526634431302,-1.56234679500369,1.0,1,-0.4083358644477674
0.6191398217109254,-0.6824222175074915,0.1,0,-0.9367176496082802
-0.3137468484561547,0.9987526443708512,0.1,0,0.14992644710531322
-0.9839219497093358,0.5009340614560445,0.8,1,-0.08730568047592069
-1.024832459609574,-0.15925819229603594,0.5,0,-1.3217842726623967
-0.2435727399029938,0.0431810391728079,0.3,0,0.06140504112274831
-1.422255034991048,-0.3953826049115407,0.1,0,-0.6229317279605794
0.2653176945545021,-0.906025550852618,0.4,0,0.06500977971468447
0.475732758009105,0.3978013819275109,1.7,0,-0.09747748524721031
-0.2160402056517837,-0.5895823723444246,0.3,1,0.5536223550232632
0.06495023698866571,-0.8992404389210736,0.6,0,-0.6068775524956898
0.308263179493447,-0.04914913430925887,0.8,0,0.7991560574765727
1.2219155398101074,-0.2467622837857222,0.1,1,0.06669811669912948
-1.1927992248935668,0.19528007165288966,0.4,1,1.0423403163014153
-0.5255122025199892,1.371126506303928,0.1,1,0.2408093029757967
-1.172971954261869,-0.8465577224511263,0.9,0,0.07203119314240437
-0.4436184667791043,-0.4538844847098439,0.2,0,-0.40863975936446817
-0.03564388423462463,2.3778581290783536,2.4,0,0.9743121260609019
-0.3094410376104689,1.267800805432501,0.8,0,0.7591190741625881
-0.7585837900006425,-0.7402081696704428,0.1,1,0.18186026327291852
-0.22164307715235337,1.519328039865394,0.4,0,-0.10750495151829334
0.1586366672642493,0.3208915441620277,0.3,0,-0.16383968514829414
-0.686498659924335,-0.24858249004398408,1.0,1,-0.09665485961909547
2.2928509382279567,-1.3591725995106687,0.1,1,0.136151678127858
-2.3076663540438718,-0.36611188753659707,0.4,1,-0.40025505806133627
-1.2397140722175597,-1.6013047613642077,0.4,0,-0.23857725346813302
-2.3926955257309426,0.21116149143453275,0.4,0,0.2071326684689459
-0.2300685556890409,-0.5228417401505508,0.8,0,-0.17550594028202632
0.6883188063075876,0.9090748543196427,0.1,1,-0.22787658759472704
-0.030846599132760208,0.7364181754604707,1.3,0,0.5675230445288703
-1.6687613829416397,0.21351884541385793,1.5,0,0.7828788545608594
-1.2542778122061846,-0.3006500585044855,0.1,1,0.2853028769661934
1.3402516886448008,-0.2493316805265059,0.3,0,0.23089179464315127
1.8025482278665128,1.1204769587396564,0.2,1,0.19409028926600627
0.6666802616303107,-1.3987891401303698,0.4,1,0.022892647538528824
-0.0999515403145184,0.311494464771587,0.8,1,0.12239346763982006
0.7766546689032815,-0.17124475783894624,0.7,0,0.28468023689270927
-1.6822075636029636,0.7595726687491404,2.4,0,-0.4112869923503231
-1.7995063308099633,-0.9745823031300958,2.2,1,-0.6213791059660848
-2.2982964333011253,-0.15615429082843704,0.3,0,-0.32269084683197885
0.6738547669266284,0.8124839651207149,2.2,1,-0.3381073792894722
-1.2519690098322773,0.35214170245644155,0.3,0,0.2978592968144858
0.09534442341356646,0.3992904555361746,0.5,1,0.45383607565108336
0.7908030577541967,0.27107254169878087,0.5,0,0.04634434880489665
1.6826181590501934,-1.267692168851891,0.1,1,-0.5509760167120109
0.3954719276976372,0.1871094379005562,0.9,0,-0.6226992303305005
-1.359959105042609,0.13301251564968825,2.0,0,-0.8663176950637348
-0.2697423736904911,-1.0813572272448018,1.1,1,-0.012270626208826732
0.49220582212350206,-0.22354827637030503,0.3,1,0.3547593430644813
0.9542378178903196,-0.42773850134792474,0.2,0,-0.3248631152860974
1.4016366990783824,0.41559238471749294,0.8,1,-0.18243973551270523
0.33056803538700386,1.0365090431666997,1.0,0,0.08406326907548718
2.1408714299882883,-0.032529795854632844,0.4,1,-0.013394625966324748
0.18952756632027973,-0.02865306442128315,0.5,0,0.2889416805572369
0.31749152727848673,-1.9048156182667282,0.1,0,-0.18197022087443515
1.6111839031025237,1.7771579759295275,0.6,1,-0.13082036229489996
1.5219420733585933,0.07986101763314893,0.1,0,-0.07039516603293547
-1.6575293196254355,-1.0645719408722065,0.2,1,0.6785949637988717
0.11781519290361842,-0.47908186018641497,1.2,1,0.033265318705472835
-1.6241492607835322,-0.624133052151135,0.5,1,0.5264994924638822
-1.7193902140319755,-1.4564359428201905,1.2,0,-0.07125395718617542
0.17004578596514663,-0.9191109501562384,0.4,0,0.5168974374795088
-1.390251323485158,-0.9826443261677846,0.1,1,0.04861716687116561
-0.8069004586410682,0.41048162964410917,0.1,0,-0.5182397792725656
0.8403633311496509,0.6907860406477112,0.1,1,-0.7437459269620308
-0.5669029289932899,-0.5711031796968291,0.3,1,0.5037455675079112
1.7924943082045373,0.06626156329033278,0.4,1,-0.4007035790458432
-0.6108472251955928,0.8572551105005232,0.6,0,-0.009807453227083745
-1.149342698348932,1.5230993338975463,0.1,0,-0.6889863239793489
1.7645934463033177,0.7336143621118805,0.1,0,0.1505294041277829
-3.147123828800573,0.2714403349613712,2.1,0,-0.36217188544511214
0.6895134938019069,0.31479985335971705,0.1,1,0.8708288626342701
2.6240880245763885,-0.7582323563096751,0.1,0,-0.3131485251280817
-0.5289949628679619,1.128452095209656,0.1,0,0.38906807629780704
0.07148430127135057,1.1605726354970582,1.1,0,1.317163755107026
