"x1","x2","x3","provider","wt","stop","event","off1"
0.16599145067735,0.51641339859013,-1.13804481105734,7,1,0.3,0,0.17546235799565
-0.899907629628172,-0.337955398803187,-0.894894933424347,2,0.84,0.67,0,0.0381157153183136
0.0763714738605741,-0.0224518561570858,-0.584022233941995,4,1.32,0.4,1,0.0299297473262685
0.159155278262728,-0.102050957712652,-0.772313956379835,6,1.56,1.25,0,0.0105325656721057
0.543674184709699,0.30040859670187,0.219860571179954,6,1.7,0.37,1,0.204981749154388
0.704807352613047,0.80662041299404,1.29638795710831,1,1.05,0.16,1,0.310733376205841
0.31896914255711,-0.0372058945554312,1.11064164282175,1,1.41,0.45,1,0.256768155619909
1.10924978897106,-1.45647599235169,-0.627297494100548,1,1.34,0.13,0,0.0358476648642938
0.769154194657112,-0.623890646638067,1.61750998415968,7,0.66,0.04,0,-0.259367581412218
1.15347367477894,-0.169598272484882,0.723186997776001,7,1.88,0.22,1,0.0967162027382462
1.26068350268094,1.27612316790359,0.395293555867114,7,1.98,0.28,1,-0.00520036816880848
0.700623506572324,-0.255914477131188,-1.09612690864102,2,1.85,0.27,1,-0.0144652879790729
0.432627160845955,-0.165368271039565,0.984280685267668,5,0.72,0.25,1,0.455832782867935
-0.922601718256921,-0.427321111128678,-0.870868110826813,4,1.86,0.64,0,0.00978908739703723
-0.615584206630919,-0.0568727469011445,-2.23824686524908,5,0.8,0.31,1,-0.324029986394014
-0.866659688251375,-1.4453835958572,0.922069650634058,3,1.19,0.16,0,0.239080686507057
-1.63951708718114,1.88280701956646,-0.749091598428628,6,0.91,0.42,0,0.533225302920088
-1.32583924384341,0.116890018076127,0.685517538006663,4,0.88,0.17,1,-0.19457399793188
-0.88903672763797,0.421132702742896,2.05657027842317,3,1.84,1.05,0,0.14124392246397
-0.557602330302113,1.57740438209633,-1.09700500040749,1,0.64,0.16,0,0.0404082679688674
-0.0624023088383481,-0.251388524226655,-0.469192071177645,4,1.44,0.14,1,0.329775842064603
2.42269297715943,-0.0556243358561315,0.184818385308106,5,1.88,0.01,1,0.0830449507847144
0.342585350147299,-0.022531871467559,-1.39943570167474,4,0.72,0.02,0,-0.388992175925699
0.00424823625213038,2.33096097326277,0.0330627424450259,3,1.78,0.2,0,0.0977105256625137
0.0292198420016504,-0.0988303469124861,0.029682729245569,5,1.72,0.14,0,0.117728681744237
-0.393423429121303,0.166431578527667,-0.830925107863391,3,1.74,0.24,0,-0.47666454605526
-0.792704562788928,-0.269635400178373,0.0171374362248596,3,1.59,0.72,0,-0.202333060053105
-0.311701865295172,0.844473608142879,-0.609000566049708,5,1.74,1.51,0,-0.209059431674164
-0.34606859178086,1.40876774913235,-1.55784102356627,2,1.4,0.4,0,0.247564908016466
-0.304607588245324,-1.56623622050669,-0.162839200745219,3,0.59,0.01,1,-0.251150368454237
-1.78589348744452,0.169038185580577,-0.246525094430296,1,1.05,0.11,0,0.0486785219797825
0.58727467185797,-1.50567916887621,-0.145238188743133,3,1.28,0.01,1,-0.0243173860417754
1.63579443444659,0.994932947410927,0.576583384466483,3,1.85,0.34,0,0.0843768082532625
-0.645423473634397,1.24390840756865,-2.4305046454912,5,0.51,0.38,0,-0.129074478484156
0.61899216878734,-0.0362568258711167,-1.80761090759916,6,1.41,0.01,1,-0.272411982576878
0.236393598401322,-0.411255878139043,-0.256842331072056,5,1.12,0.01,1,0.177568562212342
0.846500898751643,1.28414896424624,-0.883068050509691,8,0.57,1.08,0,-0.126630028495074
-0.573645738849693,-1.1178076585829,-1.03027105659477,7,1.66,0.96,0,-0.111969056365193
1.11799320399617,-0.835069704666806,-1.57838037576087,2,1.06,0.04,1,0.049722667734472
-1.54000113193302,1.50081169766722,-0.0412625126364939,4,1.28,0.15,0,-0.08107502203586
-0.438123899300085,0.899150860498375,1.57035736722708,1,1.21,0.11,0,-0.0239315548526583
-0.150672970896448,-0.456412077816038,-1.79587107243058,7,0.76,0.45,1,-0.365095235846532
0.519058365272953,-0.206015750406592,-1.00620319810948,6,0.81,0.09,1,-0.115551959532839
0.587539704901891,-0.587843606205562,-0.0781124773893461,3,1.53,0.12,1,0.551435375065295
-0.0793330610552102,-0.68545294557759,-1.44686487744856,8,0.91,1.68,0,0.218130762501688
-1.17436101486938,1.0048241824918,0.115409464383551,3,0.94,0.01,0,0.0148610898292186
0.308722117638371,-0.772649092974752,-1.20635183259859,6,1.05,0.5,1,-0.110855419124562
-1.60387854268349,-1.99373370108137,1.92147553220582,7,1.6,0.32,1,-0.367852079224501
0.991289625052712,-0.909254484576656,-0.105070461853394,2,0.57,0.01,1,-0.216238086584492
1.02322044470037,-0.563156080600198,-0.487899006147188,8,1.45,1.01,1,0.0636338740131861
0.840145438883483,-1.21785561708474,-1.27601270436571,7,0.65,0.14,1,-0.179884555565661
0.12007860795572,-1.82031785287544,-1.28703370382735,6,1.95,0.26,1,0.112076587635563
-0.426255055445707,-0.399629346086631,-1.3411408099596,8,1.78,0.17,0,-0.133449128078587
0.458926243504027,2.11836834820097,0.396537832851443,7,1.3,0.5,1,0.0102630104931617
0.645047947693915,1.41515754591153,0.530840593493697,7,1.14,0.28,1,0.0405325507390226
0.611530549290199,0.564765115773689,-0.893922198633351,5,1.88,0.18,1,-0.376569817036612
-0.889211293868794,-1.08129716419953,1.06382382314659,4,1.74,0.33,0,-0.0733001139475334
1.54389234869222,-0.941976093507069,-0.0711205996429624,6,0.92,0.04,1,-0.123092408824772
-1.24176360488504,-0.244183443231757,-1.97251110242101,4,1.41,0.52,0,-0.0296572855099189
1.10344734039128,1.08548855382277,0.822995647557509,4,1.83,1.1,1,-0.126171813072318
0.982772356675575,0.558343827143136,-0.051075679708953,4,1.92,0.7,1,0.0923189204251509
0.304327174033201,-2.176228350558,1.61036213894613,1,0.84,0.69,1,-0.259318060043289
-1.5547182161953,0.87730123131439,-0.140622505322959,5,1.38,0.25,0,0.168935407186844
1.56989077640031,0.842535335768183,0.502745810461994,1,1.36,0.25,1,0.0757704961494974
0.688449693284079,-0.0515839881304219,-0.663120291479429,3,0.9,1.01,0,-0.096773787130565
-0.177603658951585,-0.690121402845505,0.905976497013033,7,0.9,0.07,1,0.0120263944591517
0.729201265929088,-1.83898284528402,0.309703844669382,2,0.76,0.02,0,-0.0651946789645959
1.53325093144714,0.283037917030869,-0.0357866637200788,3,1.97,0.09,0,0.0802227307055418
0.506578448005383,-2.25259008265436,1.10907744627014,4,0.9,0.32,1,0.0580608319374354
0.0333276762633077,0.734350186940191,0.39541920989136,7,0.96,0.17,0,0.0441602152109674
-1.46755071513758,0.145805740649778,-0.840051260106575,6,0.76,0.21,1,-0.0617534253264022
1.01915771592902,-0.649428580924092,1.1834966810208,2,1.34,0.37,1,-0.0393807845745168
-0.593339333223442,-0.561224360139583,0.152455218604008,2,0.7,1.05,0,0.19510686483285
0.812409889960793,0.334792049149032,1.53974077659315,8,1.34,0.18,0,-0.148337442635934
0.866167830305246,0.0320184270124096,0.509438867014374,4,0.69,0.56,1,0.0731835604612784
0.368308303240785,1.23691718944452,0.0603497354276746,5,0.93,0.43,0,-0.279571374590384
1.13481909861876,0.0564134238165292,-0.291602506889144,5,1.5,0.4,1,-0.124012300887642
-0.757099280067921,-0.145432708399631,1.30675595924452,4,1.32,0.25,1,0.279295823669453
0.445220568898675,-0.592349625936958,0.0184311577774026,8,1.36,0.21,0,0.0837786984327702
0.915932943852783,-1.26071298045521,-0.552454638993727,1,1.46,0.16,1,-0.0795477687787987
0.269758742418157,-0.683605784274457,-0.248736607755777,8,1.14,0.26,0,0.405020558111413
1.00754044888397,-0.16343719546762,0.545657049581931,8,1.55,0.04,0,-0.0964369611693764
-1.46143326492282,-0.438473508263569,0.262365468404519,7,1.18,1.12,0,-0.116369033959182
-0.874785610739317,-0.578703014986654,0.196546144054325,1,0.67,0.09,0,-0.158623693055802
0.16522893835766,1.58109043183149,1.4158751017303,3,2,0.28,1,-0.0166259465402928
0.207207026754135,1.54066131044091,-0.55310016071415,1,1.34,0.16,1,0.097172586537015
0.482361890793764,0.702981004438372,0.464323048700227,6,1.58,0.12,1,-0.218518928719938
-0.0716583748080512,-0.0637486177995406,-0.503914046404551,4,1.15,0.35,1,-0.282842290018273
-0.888928425376208,-0.740623984376865,0.293439601018761,6,0.54,0.26,0,-0.204774349079952
0.485943570214205,-1.03394716616209,-0.765516939758627,5,1.14,0.2,1,0.24351733832084
0.340496757236126,-0.296063662517906,2.96691873130816,5,1.69,0.21,0,-0.207991635131661
-1.09792419398658,-1.44294972488158,-0.445893036351493,8,1.19,1.59,0,-0.479074844880895
-0.355694442778632,-0.0271916534101565,-0.390267712461973,2,0.8,0.36,1,0.372360019952496
1.09730041072354,1.56139297864119,-0.189354587477336,7,1.28,0.1,1,0.0938390578352318
-0.906691969992472,-0.991078158074201,0.929780123723403,5,1.85,1.42,1,-0.129927871184198
-0.207456624137531,0.00419398586493472,-1.49795892924607,6,1.31,0.07,0,0.228948591492461
0.678861434047022,-0.0448048417905093,-0.237816814482206,4,1.89,0.24,1,0.552089794413113
-0.797787741224752,-0.688653669184454,0.337981609448491,1,1.73,0.22,0,-0.0139816266181871
-1.59153893797752,-0.130254648633174,0.0467375642297052,7,1.31,0.19,0,0.0516880077264535
1.18034812451764,0.155092787653217,0.585656804448578,8,1.02,0.81,0,-0.00830474872140555
1.22256928983815,1.27734155198074,1.68811436090856,4,0.53,1.5,0,-0.108220499959842
-0.0109091865598496,1.05354821228385,-0.0117587747314656,4,0.73,0.34,0,0.343236793993501
0.345522465747715,-0.37171654627648,0.872692601165603,7,0.63,0.08,1,0.152017850362474
0.0941891580486031,-0.103132500896666,1.95079206894065,8,0.52,0.08,1,-0.227608543230281
0.00679336787375002,2.4980736060963,-0.782030167969977,7,0.74,0.03,0,0.489445156510799
0.742622878099207,-0.777260866012118,0.165629236361107,2,1.83,2.15,0,-0.251998414266167
1.04218653616162,0.75738457737416,0.0616127328759679,1,1.46,0.19,1,-0.19617819968806
-0.319337138230375,0.0225450352783077,-0.0576851214866753,5,0.58,0.78,0,0.00492069093071178
0.322643396223488,-1.65003152792466,-0.925509936419302,5,1.54,0.01,1,-0.179339882736439
0.685052978827021,-0.889116216029125,-0.309814965015902,1,0.74,0.03,1,0.329334360901959
0.320242774345103,-0.608369721959833,-0.027273838136297,5,0.58,0.76,0,-0.0895646034393902
-1.91493802402435,-0.213062904263983,1.06976560027503,3,1.76,0.54,0,0.259213074963206
-2.33996289939867,1.47121125577307,-0.328992141125361,5,1.65,0.01,0,0.0816001772363321
0.482864293578946,0.466388474277523,-1.13456111194262,3,0.78,0.12,1,0.0706731791146486
1.17853004738138,1.81835836139422,-0.162445350207241,6,1.6,2.45,0,-0.0292958797690826
-1.29277703350286,1.923396212312,-1.13294772614044,4,1.01,0.32,0,0.0877023575118665
0.61577308524436,-0.539003564310492,0.327246868471417,3,1.96,1.77,0,0.201029428691726
0.25604208088657,-0.38627880108961,-1.17837213513492,4,1.01,0.01,1,0.124271841046562
0.727839002390497,-0.861807665880356,1.08878573485032,2,1.51,0.07,0,0.0818918935063892
1.32411091853635,-0.402006583403586,0.794511106444141,2,1.95,0.57,0,-0.054119030443644
0.147158490178646,0.598962819613381,0.276943551110846,7,0.81,0.54,1,0.132579444160619
-0.598539392754631,0.0818372816077681,1.18821020311615,5,0.85,0.36,1,-0.212633669830908
2.19252992677919,0.331025755665861,-0.901410715985611,3,1.58,0.2,0,0.101851266865849
2.32711279557824,-0.461246935913612,1.17676335015196,2,1.57,0.62,1,0.318940154569393
1.13486959976946,0.359039240309035,-0.687801325534718,4,1,0.68,1,0.192366999244977
-0.190884556188376,-0.515791179349153,-0.0982598837137327,1,1.51,0.31,0,-0.168875012110825
0.474844563993651,0.587276223466161,-2.30041841156768,5,0.87,0.17,1,0.26015800127823
-0.545474935258183,1.61961102616204,-0.368916660531703,2,1.86,0.24,0,-0.0237234839935551
1.05564854487081,0.445231229191845,-0.853828913063112,3,1.1,2.17,0,-0.223665247144654
0.429021832492857,1.25526120156032,-0.426498148582118,8,0.83,0.75,0,-0.332270912004873
-1.81995641415555,-0.57490664922,-0.394468657183769,1,1.55,0.09,1,0.674921432998925
-0.691976089039361,0.316089487807734,-0.660727466560793,6,1.12,2.9,0,-0.268183371688395
-1.93182824767556,-2.18787056487745,0.556565917287135,6,1.91,0.46,0,0.284162327291989
1.20967201264489,2.37210131970354,1.21658404777448,5,1.14,0.18,0,0.105068177986362
-0.279000048307217,0.976579869800768,-0.571727427525772,8,0.63,0.44,1,-0.0251763912823876
-1.09578322694153,0.614451811472812,-1.62223803045741,6,1.8,0.09,0,-0.0971317180341325
-0.10218604246334,-0.315262654079921,0.960510118832621,4,1.89,0.87,1,0.39928374664683
0.357022958156205,0.231037949487702,0.355959908414579,8,1.08,0.15,0,0.211667334781717
-0.882302565750653,2.07548009080603,-0.273388121868624,6,1.5,2.86,0,-0.311428187078254
-0.0566477939582875,0.652684898496121,1.49542922123383,1,1.42,0.12,1,-0.29592772774747
-0.581018951420831,-0.0373962981155156,-1.89515414556141,6,1.52,0.46,1,0.0825974307158704
0.644088189065525,-0.706391507372223,1.34052334778477,1,0.98,0.06,1,0.0190986801709938
2.02334405324601,-1.227831704947,1.24658630183772,5,0.84,0.17,0,-0.13031103293423
0.862492497560161,0.134158450597978,-0.765508890954346,4,1.48,0.03,1,0.0617252392234189
-0.024909491478435,-0.373233489165162,0.21617688574568,2,1.13,0.13,0,-0.311695707318326
0.600634948982865,0.0390603752397462,-0.364367283789456,5,0.84,0.08,0,0.0704419309917557
1.21648073504836,0.143124322837809,-0.820672707654303,6,1.13,0.16,1,-0.0634321730168702
-1.17653154971826,0.104947251363396,0.582360706166011,7,0.8,0.56,0,0.0831903536200913
-0.609340034319967,0.602195741553495,-1.25440952002372,6,0.87,0.08,1,-0.0731344696452751
0.387262573209963,-0.118395493589823,-1.53554072065333,7,1.08,0.09,1,-0.0306661159542534
-1.39914014448282,0.559169542986692,-0.639192077535867,4,1.51,0.61,0,0.0500139309121444
1.23249185071561,0.0418613784155115,0.902800345559928,8,1.22,0.32,1,0.0265389028190448
0.0155075006489831,0.063621116080525,-1.91864760709146,8,0.5,0.04,0,0.0880036194631525
-1.62095905197209,1.46620369442476,-0.00790584980070885,8,0.79,0.42,0,0.0340765685696116
-0.665464664304659,-0.472630868444327,0.736048795755369,5,0.64,0.96,0,0.0100357359753338
-0.5748405095731,0.163474538401684,0.834755832873934,1,0.63,0.01,1,-0.221017778212167
-0.901892975467981,0.306350163390104,1.20065988731899,3,1.77,0.14,0,-0.0467356062284146
1.49159937036546,0.79257621834366,-0.97482025791284,3,0.9,0.04,0,0.204880497026152
-0.137279317193809,-0.949076753710442,0.157832014712037,5,0.63,0.5,0,-0.250503497242936
0.10828169807781,0.904786982324512,0.68289301280845,6,1.44,0.29,0,-0.0515826229674288
-1.03521510331518,-0.340110407703525,0.435489834659618,4,1.59,1.45,0,-0.271594564199313
-0.444743918721732,1.53100749869353,0.644691836523723,3,1.89,1.92,0,-0.2262191684072
-0.196049265687545,0.389403388839273,1.25369401145439,5,1.84,1.28,0,-0.331776312069296
-1.26936449174951,0.495981980285117,0.435107130721383,7,1.07,0.16,1,-0.185869960244593
0.95352118465072,0.644858676442209,0.69512619720129,4,1.39,0.9,0,-0.0411590418697799
0.472546653825859,-0.0437647725400574,0.34814867338236,3,1.46,0.09,0,0.12149447495479
-0.55877810139067,-1.35686872858356,0.426338594790575,3,0.64,0.39,1,0.0537165882991827
1.24206455973646,0.591439394196534,0.900416454061219,6,1.14,0.54,0,0.173698206735276
-0.0152584661861521,-1.98829723661371,-0.216978688829,8,1.36,0.76,1,-0.0116541667660929
-0.791788389199689,0.918611133992523,0.477082082853343,6,1.26,0.4,0,0.0193384661366091
-0.401618742547373,-0.728782510798106,1.45573376570901,8,1.92,0.8,0,-0.0340118018714677
-1.89670128953605,-0.22060769172612,-0.638994507238953,8,0.55,0.48,0,-0.0440651380160175
0.971974934424902,0.304353967526059,-0.911611349561031,1,1.86,0.38,1,0.414039484035651
-0.513954855907528,0.992652144471509,-0.877094379246189,8,0.82,0.08,0,-0.10652639256987
0.0145616726899075,-0.073267836828938,0.407377070982072,5,1.99,0.05,1,0.216766271714912
-0.260935570208191,-0.0117440175223068,-1.77945926249524,8,1.49,0.11,0,0.0754434022727813
1.52235839200911,1.00487263561265,0.771888330641709,5,0.82,0.12,1,0.139154805776422
-1.47336974578479,0.253343429455962,-0.0526319904302173,5,1.6,0.25,0,0.20920588577264
-0.0165580140537014,-0.99860354167666,-1.04223591458888,4,1.52,0.04,1,0.00659813420277708
0.0245406088816081,-0.801406958481406,-0.316316960664432,3,1.06,0.3,0,0.10304668973049
-0.00125698885948408,1.18085443507096,-1.06466823747266,2,1.08,0.3,0,-0.0944282315199249
-0.433932706624813,0.82291471762992,-0.208728080223222,5,1.4,0.01,0,-0.139358532215743
-0.405559056827531,0.948890081083473,-0.593827203354209,8,0.54,0.63,0,0.0617729164645583
0.15523331887263,-1.25219654378876,-1.59983038757304,1,1.39,0.12,0,0.121723744560939
-0.972381818009175,-1.58697475098985,1.79209802560157,3,1.16,0.42,0,-0.21101938389635
1.54817493040932,-0.0215768986554383,-0.297483552487779,6,0.78,0.85,0,-0.316851725663552
-0.370123333006715,-1.16740192391638,-0.91138867652933,8,1.01,1.05,1,0.0852508527369242
1.96152525685938,-0.548377432898472,0.519364135373558,4,0.62,0.2,1,0.119799588164039
-0.609995575851078,-1.0411208725147,0.466592350324138,7,1.97,0.38,1,-0.100374073407779
-0.0774287574080067,0.0147900394090391,0.752963851728305,8,1.82,1.21,0,-0.242197438713644
-1.82885926268788,-1.58939933368972,0.362580776472686,7,1.34,1.47,1,-0.0888244993957082
0.805924241916294,-1.17711550077457,0.644583683947663,5,1.34,0.28,1,0.0383306840681419
-1.47759178007522,0.786037381335957,1.80896198636152,2,1.59,3.96,0,-0.25071791652578
-2.97325571298167,1.89801493820322,-0.485011722678599,5,1.64,4.36,1,-0.223346927502703
-1.33976214196138,-0.413798066471996,1.71290006130665,3,1.66,0.24,0,-0.236473857160283
-0.265842026356498,0.677665301377277,-0.359903446623452,4,0.71,0.44,0,-0.142194187477737
-0.383993408287659,-0.857245305093515,-0.210222246266493,4,0.76,0.43,0,0.10129849372779
-0.602942329964186,-0.121058654637439,0.828602753925688,3,1.8,0.5,0,-0.0285352796855113
-0.65152403721793,-0.717170571845381,-0.752849918674765,4,0.83,0.42,0,-0.0567844236302343
1.75767150928206,-0.460722507645067,0.169919359350115,3,1.86,0.06,1,0.118971692689825
-0.019034865187341,-0.0540307283245672,-0.532477658802256,2,1.77,0.2,1,-0.182124430941933
0.155284612461874,1.84821384996703,-1.78604278984555,7,0.59,0.38,1,-0.0356207732030449
-0.760846440861579,0.579973635037936,-0.995191486410425,3,1.37,0.54,0,-0.0795554772823669
-1.54972690721025,0.0891622681149426,1.263923050259,2,0.65,2.17,0,0.130368498556892
2.75016501172853,0.969247429913315,0.37354646824946,8,1.97,0.75,0,-0.39591585140089
1.04742324837449,1.03892647604678,-0.128797795969332,5,1.85,0.13,1,0.0608281561964603
0.917992473763742,-0.625000695856339,-1.63092173202762,1,1.17,0.13,1,0.0880560883449302
0.47010950801773,-0.0576900806447887,-1.76989747987433,7,0.57,0.13,1,-0.172598132103878
-0.61737208783487,-0.843963175761119,-1.15911752171652,8,1.81,0.21,0,-0.0835258744784752
0.0421062727166455,0.187553213068154,-0.536689078871734,3,1.16,0.68,0,-0.0286999160444844
-0.901898901288544,-0.43178434277234,-0.472036205550025,7,1.5,0.84,1,0.0781270158424029
1.33958320982254,-1.80579708023116,-0.792280777057153,4,1.38,0.66,1,0.0378561121588772
0.803854350101452,-0.171677346285536,0.380425359595283,4,0.93,0.19,1,0.51013203892321
0.318478653113237,-0.737496627941299,-0.701266001577094,5,1.52,0.27,0,-0.0642333251465155
-0.190453306653297,-0.00346034347276979,-2.03678103225096,7,1.38,0.05,1,0.125065899324147
-1.08726669061172,-0.0793741710839155,-0.984031289186232,5,1.15,0.24,0,0.110226426090888
0.145399729118525,-0.195931568065514,0.568747338248478,8,1.53,0.89,0,0.248261606252952
2.46280025076776,-1.67047329874853,-0.589284028111786,6,0.86,0.17,1,-0.444065657766291
0.923619692210679,-0.930148808363118,-0.393040865844507,1,1.19,0.12,1,0.0601395590971829
0.74187668797893,-0.753256944924307,-0.662066966424897,6,1.64,0.42,1,0.0296149992279609
1.41602179189601,-0.111703820188457,-0.735236626660541,5,1.44,0.24,0,-0.0753744377037735
1.25166337026458,-0.470692987814745,1.75086999925303,7,1.28,0.06,0,0.249768382339888
2.10890569096113,-0.865924016369887,-0.84918201675711,2,1.55,0.37,1,-0.0426259668948616
0.710312602926799,-1.57124437496587,1.80356039673259,3,1.26,0.62,1,0.229916783408983
-1.47518200866356,0.531069511497179,-0.0784052361734493,5,0.96,0.49,0,-0.227248967605732
-0.589726483716561,-0.386072998081175,-1.11610009527822,3,1.68,0.49,0,0.440033993388526
0.139703246476,-1.44364984825443,-0.037276993856947,4,1.13,1.05,1,0.110923212753894
-0.511724233294723,1.07967879231532,-1.68152336745613,2,1.42,0.7,0,-0.245584591887281
0.15093735115315,0.375637606700527,0.000467909598401079,1,1.67,0.1,1,0.469608741313233
0.442039395339688,-0.992870016603724,-0.262345532760379,4,1.64,0.31,0,0.189890253207301
-0.162399122599173,1.0982030826772,0.848355543267209,4,0.92,1.62,0,0.054031368512803
0.971838541035974,-0.64784794125176,0.179970876098997,2,1.85,0.39,1,0.0939317086145853
-0.671265481786238,-0.00518985875109022,-0.0911368686351326,8,1.66,1.17,1,-0.324675655679151
1.63839716136517,-0.135506431679041,-0.141420228520873,5,1.11,0.08,1,-0.132757547396661
-1.06827268133304,1.2993083239702,0.485014635521233,3,0.71,0.6,0,-0.23827555158941
-0.0114121246577314,-1.9015560068148,-0.269665576593915,6,0.87,0.11,0,-0.144696132257124
-1.86528133964584,1.2119188916066,-0.968864516951882,7,1.68,0.27,1,-0.0244274037829451
0.0182508634995855,-0.591878344552986,-1.12349839064082,7,0.52,0.83,1,-0.0861218406936632
-0.247020545554204,0.338014951997078,3.13936872899573,1,1.36,0.08,1,0.170124109243148
-0.919425112244151,1.43661940442657,-0.969545891225761,2,1.62,0.88,1,-0.211367998822707
-2.17316443246651,0.40333074471946,-1.83753803053718,7,1.02,0.15,0,-0.0474366904907028
