x1,x2,x3,time,event
-0.09410845642038006,-0.3342259212106848,-0.6349649103807634,0.1,0
-2.259101650388679,0.15113455564731318,2.1810168127442684,1.3,0
0.9881647906374782,-0.28816837880616497,-0.9246934116752795,0.5,1
0.02568686772974804,0.37089990538026363,-0.12032195102693634,0.4,0
0.8340533164096553,-0.9531520432963024,1.067676535237283,1.0,1
0.1551268513601096,-0.5491784915580957,-0.28366471374671204,0.1,0
0.34733948323304564,0.7622990882029884,0.07244334390410466,0.1,1
0.581881236606464,2.4035252331758423,-1.6389014461790608,0.7,1
-2.005357141833165,0.08873729362989101,-0.9677575238123602,1.5,0
0.11302629762781129,-1.610415836952977,0.13291960020762061,0.2,0
1.3108678990299483,1.1084766749832877,-1.0980002376446534,0.5,1
-0.30954742329323626,0.8851676162962246,1.8245413354323798,0.2,1
-0.953108464452383,-0.8540527628140865,1.117638993472541,0.2,0
-0.3592254002264668,-1.026728648812657,1.051168587750418,0.1,0
-1.6800395501971335,-0.6839592737504139,0.9663374907996438,0.2,1
-0.6283278119167236,0.7637352645825549,-1.2266616471466427,2.4,0
0.7753652935537617,0.4721037267925331,1.6206709526996068,0.1,1
-0.24588160878037005,-0.3526482928350604,-0.09582564209928604,0.1,1
1.0475643737320228,-0.7426763975219056,-0.14212965964341923,0.1,1
1.9496413006845057,0.780274587830179,0.724282774988355,0.1,1
-0.5210919451022279,0.861045354412532,-1.1646582129167116,0.6,0
-1.491955931955876,-0.9423917184011749,1.417731526575838,0.7,1
0.16728023222938587,-0.9340662988133108,-0.3581831329715172,0.5,1
0.4507769020881457,1.1815528854286779,-1.6334370056269858,0.1,0
1.3369807892725054,0.9313614951560026,-0.69761457184334,1.4,0
-0.39933666415062774,0.4905327418211018,-0.28654872144493027,0.7,1
0.13744715918751418,-1.06010682947997,-1.82278451666064,1.5,0
2.428744333613311,0.1706196396391261,0.22445249302925474,0.1,1
0.5088024551540749,1.3354791249353228,0.9289298272199955,0.1,1
-1.0284074314897165,-0.11301177520654439,0.0692204939785438,0.1,1
0.7617778757672707,-0.60038716624877,0.38135568774772305,0.1,1
0.2251456365187853,1.3794692269180093,-2.608923080511964,0.2,0
0.07958720118206293,0.33918958410649613,0.6745677948583606,0.9,1
-0.008589998308909311,-0.828607667554362,0.6693464436717574,0.4,1
0.3687277968020175,-0.8410725068583385,-1.3611308537208704,0.4,1
0.5577829135500068,-0.8673490897321048,0.649876202153404,0.4,1
1.515821925919322,0.20607751023623377,0.22875730323596813,0.1,0
0.1253690209133401,1.3859616460455224,1.402907166889662,0.5,0
0.08429252508822052,0.7424224733286612,0.04495397629099671,0.7,0
-0.4969641091500234,0.7681757445823609,-0.08876089329125689,0.5,0
-0.8499611870708357,-1.4980261031057172,0.9921098287579997,0.2,1
-0.9638934339861698,-1.11055693406487,-0.26357343142418904,1.0,0
0.7394506958367333,-1.7273489070407204,0.636767305676019,0.2,1
0.3916389734113793,-1.215896405816504,-1.1392024315686171,0.8,1
-0.17445900076929863,1.933888418485978,-0.2507758941199772,0.2,0
1.0860580288308703,0.9437640130617088,-1.5873130330676153,0.1,0
-0.001311093589973097,0.9870619680138928,-0.49700155121048384,0.2,1
1.2220068627627312,-1.0774599792778565,-1.4691616109904833,0.1,0
-0.43825981184988844,0.6587869330942971,-0.383440081392198,0.1,0
0.9248398958217083,-1.5411316885779656,-0.5778769476944127,0.1,1
1.3724476735121567,-2.451351891695504,0.3139447227264329,0.1,1
-0.885021764537296,-0.7395782436485168,-0.3225267794494191,0.5,1
-1.4650832008497676,0.9322273398201422,0.5878078994009646,0.3,0
1.224675841468059,0.16888931929357717,-0.9399270362889239,0.1,1
0.6531031381477597,-1.3344640299804313,-0.9125183393621895,0.2,1
2.1047011029094347,1.081943054043034,0.44907878170267035,0.1,1
1.49012417850941,-0.2834440765476289,0.5949131929253515,0.6,1
-0.8060111831777663,-0.3254809649288412,0.09697815356055085,1.3,0
1.5057580670541122,-0.6883722784335071,1.0685592315285264,0.6,1
0.0010388190954668426,-1.7518136572536742,-1.9235370820373365,1.6,1
-0.6877696168256131,1.08647754175026,0.2696021239509611,0.6,0
1.8341995883103839,0.19321205292168697,1.4331490589559832,0.1,0
0.2631466846954471,-0.9026414048545877,0.7289311109483808,0.1,0
-0.7342923354330868,-1.4040005426099034,-0.7418100254717992,0.1,1
-0.37861466891277584,0.2633756598054674,0.8678139843785578,0.2,0
0.6248272686572878,2.1124793774460175,-1.9515053012950898,1.8,1
-0.16611838649102464,2.611919428238664,-0.29741602340069484,0.5,1
-1.246584716818361,-0.7405802276328374,-0.9562629526994022,0.1,0
-0.4770987886575251,1.7562898278165964,-1.3839209371809644,1.4,0
-0.6784890449012138,1.444263640526107,0.3188701057101526,0.7,0
0.35221551120499567,-0.35707879101638074,0.9680065475187086,0.1,0
-1.0004121610494583,0.9836762766197465,0.14593777506761138,0.6,1
-0.16587700050481594,-0.5145830497735288,0.9782739508860796,0.7,0
0.363170310032022,-0.3695617746903981,0.14357897830108546,0.3,0
-1.0291066883656443,1.310365777669519,1.4145233403088453,1.4,0
1.1664057348518007,0.31940338384482025,0.542698265689465,0.1,1
-1.334106632393301,-0.3374048388644553,-0.21324920025013383,1.0,0
-0.10066585212171131,0.6664532326525457,-0.4082799348838984,0.1,0
-0.7076089725293454,1.2398309481234144,-0.27975333091565846,0.3,0
-0.6121475304025574,-1.9901064057373437,-1.3378245560530488,0.4,0
-0.201768476784762,0.30071831773150054,-1.759220215420333,0.6,1
0.008206155301989116,0.35310135520014874,-0.4825124121299316,0.6,1
0.07853536239816905,1.4327949189741593,-0.729076841680948,1.5,0
-1.6770324117829989,-0.3601354038053574,-0.8651495220325548,0.1,0
-0.03114390219155776,0.7150763944950738,0.907801654648831,0.7,0
0.33901070623659724,1.4203742388250424,0.3791756180862174,2.2,1
1.044669316803146,0.3676991332883876,0.2914890141655429,0.8,1
-0.4914905727612759,0.017665711357121295,-0.5601653256559004,0.2,0
-0.28215649162570255,0.08711813589038624,1.1693259774191114,0.5,1
-0.24224770070292753,0.6352457659943749,-1.2250160497410236,1.4,0
-0.27444021937760876,1.2890048196770005,0.35948594283291635,0.5,0
-1.8037328936477004,-0.017687634358550794,-0.23352754748443505,0.2,0
-1.1745518066078058,-1.7466938605019717,-0.9401596054001606,1.6,0
-1.056918308674964,0.726288450937221,0.5903231654549369,0.6,1
0.6527576184723423,1.0933585976439497,-2.1675442867733072,3.2,1
-0.2631002295642518,0.3526231852634148,-0.657224796132802,0.1,1
-0.6154098117409773,-0.7868592106171847,0.17956791068881736,0.1,1
-0.045453023975213544,1.2425865612260536,0.40478160253980877,1.2,0
0.22476212747582555,-0.009642415654576561,-0.7727359298104147,0.2,0
0.13657128198860105,0.83709554636765,0.4847428232657184,1.8,0
-1.0508482564468695,-1.4961381484962972,0.7136863926403623,0.1,0
0.20563451440323247,0.30708855202691465,-0.8392301740518983,2.5,0
0.7622486904464449,0.743280894380695,-0.23427304695259232,0.2,0
0.595661023887005,-0.8933847176616482,-0.06275980104856144,0.6,1
-1.9803999341021423,-0.26279364991151416,2.482181156222222,0.4,0
0.7310094706750471,1.7493238568548404,0.6131369704499836,0.7,0
0.27800272968274004,0.26348568505214087,-0.3544322711960452,0.2,0
0.7771219594098613,-0.6832384971477712,0.10008335672828367,0.2,1
3.3199860222432576,0.5585773804622529,-0.4175029566594832,0.3,1
1.124497072324063,0.49303200338565595,-0.20381336607153577,0.8,0
-1.05535451406305,-0.10435874736212016,-0.3829935735544544,2.0,0
0.10923126551650453,0.441597722807281,0.3471620731634566,0.4,0
-0.8812748781325472,0.5774822096003835,0.4645335826314798,0.4,1
-1.4165330235821414,0.37985592265651164,-0.03408244376944963,0.4,0
0.4275869029566395,-1.0517718270746634,-0.2854054766848086,0.8,0
-0.2056579523494422,-1.2076608805227615,0.5426845196074372,0.3,1
-0.27247818866907847,0.4154908681641201,-0.9801777502096872,1.5,0
-1.378672704711875,-1.138233514658727,-2.165511231640437,0.3,0
-0.7548729826433764,0.4187327449214847,1.485328987033515,0.1,1
1.211366109317348,1.3605539300182625,1.3557227598134194,0.1,1
2.2110789797799075,0.24575097507458665,1.0077571595549706,0.1,1
0.7123769871927398,-2.557699067363162,0.21812323391695956,0.1,1
0.11696981671685491,0.44661701252515384,-0.46544251419058774,1.1,1
-0.6940112870771816,-0.4670440479633976,0.7975539909635253,0.1,1
0.522247519574118,1.5592923848522453,-1.2379814150856043,2.6,0
1.1969734834611243,1.9880757199782122,-0.8799929368521008,0.2,0
0.12490651431638715,-1.5854485027273917,-2.8127284585007426,0.4,1
-1.372152421072189,0.049992194247590355,0.22658455164186836,0.7,0
-0.3967594093681666,0.6605110297600963,0.36287054148685,1.8,1
1.9428301395635028,-1.4579449585153812,-0.9118441877718189,0.4,1
-0.6168820796151119,-0.6762224302659762,-0.49855587454229977,0.3,0
2.444993777188245,-0.3811724018740112,0.6649721336074884,0.1,1
-1.4779169943674424,-0.7332864556149762,0.8731578309998789,0.4,1
1.0229756204010838,-1.6766677046893343,2.1692079010389276,0.1,1
0.4360451905535971,-0.8004442131440697,0.48441816591912046,0.1,1
-0.6674310269479777,-1.513929638492891,0.19435227392060975,0.1,0
0.8627679196757694,1.1160395253554318,-1.738367886270254,0.2,0
-0.9962837524471615,-0.206110663379789,1.0972038200041634,0.5,1
1.3623925768381902,-0.4229419944101286,-1.271511132522774,0.4,1
0.5886394903886192,-0.5045789080521605,0.4424720564762413,0.2,1
1.100475940775282,0.6412837010250634,-1.0567552065259755,0.1,1
-1.291916143160173,-1.5750916491925502,0.7805397474556165,1.0,0
1.1865254700271244,-1.0919978780641657,-0.5719219226474537,0.6,1
-1.0030543415827282,-0.16906181583285887,-0.9193568511621116,0.3,0
-0.9236686743302509,1.2884406900814185,0.9343228665452653,2.4,0
-0.0017615516710850945,1.1595374049798584,-0.665395691348345,0.4,0
0.44778610978372807,-1.0290655938200615,-0.8339636688294412,1.1,0
0.9710882678848307,-1.3172742750734379,-0.4947478499711481,0.1,1
-1.290994929613281,-1.3800944088642315,-0.06396402948681035,0.4,0
-0.014970289086290263,-1.671598136228263,2.1737095726047273,0.2,1
1.5018020710283544,-1.053281847450176,0.3250045724582836,0.1,1
0.05433837637850256,-0.7745385970601509,-1.4666939176040679,0.1,1
-0.10148442998870968,-0.30409955014444157,1.1402587159175517,0.1,1
0.0515065868282361,-1.1736831991828494,-0.8337150758577694,0.1,0
-0.13707749242939465,0.9007309106439798,-1.3365718374408018,0.2,0
0.1576127057068582,1.2569447624770147,-1.6213054903772777,0.8,0
1.3789740953614118,-0.6775293488111972,-0.15548698710453288,0.5,1
-0.6534326099516421,0.29132301686053386,0.4305446780001748,0.2,0
0.4648500219415761,2.8394658112414946,-2.679772055965363,2.0,0
-0.6126062587785107,-1.4593804038339617,-0.3025336688252076,1.4,1
-0.8185076803096398,-0.34977300305599685,-0.10601334725471019,0.9,1
-0.6918812834939634,0.895580361840882,-1.6072928256013437,0.1,1
-0.6191133400746087,-0.03862351683491735,1.3623917307180482,1.8,0
-1.4589707153913343,-1.3479933184094142,0.4893780903790084,0.2,1
0.02673107065564045,-1.545845743519472,1.1487847003473322,0.3,1
0.2178662653134222,-0.3910953421895725,-0.39291550640544187,1.4,1
0.058598690440895475,-0.4227167019336182,0.2952779958798171,1.0,1
0.3015002023222768,-1.175514169715369,-1.6564226630846342,0.2,1
1.6068079459740268,-0.5903153735880158,1.7434017497259051,0.1,1
0.11867369731378921,-2.7893161230321573,0.2501806694049709,0.1,1
-0.9311648988613895,-2.3483089597209372,-0.0494318409772297,0.1,1
-1.1905679605522521,-0.26268294279454535,1.1313750312027762,0.2,1
0.7578383940552187,0.00596755032426317,0.033725406942428884,1.4,0
0.035124335738121695,-0.7404919208421785,-1.0995146144026942,0.8,0
-0.5328748799925683,0.07103117303518452,-0.901509124716908,0.4,0
-0.33593832176186755,-0.07241140199885741,-1.0499230245175675,0.5,0
0.9803878412625238,1.2179502181961286,0.09379520691853285,0.2,1
-1.0653334787116733,-2.094045435744438,-2.674659412054691,2.5,1
1.0966260324327233,0.1110628551254524,-0.7092659659771722,0.3,0
-1.629499172141622,-0.2826399822083637,0.8531014123018348,0.3,0
0.21819490766117272,-1.170044388052511,2.9914988667748115,0.2,1
0.4406588925065785,-1.397585736897685,0.2955059908775617,0.1,1
0.3163588321012976,0.6533196387983461,0.28189308672246016,1.0,1
-1.3629366283302227,0.3037613035757893,-0.9157368859942735,1.3,1
0.050807582170453176,-0.13308544517356635,0.6066208102657881,0.3,1
0.15685505447035375,-0.4125448167884421,2.6376433149766845,0.2,1
-0.4152585536821143,-0.442883577629759,0.4001894928477811,0.3,1
0.4327938026949485,0.944104434065314,-1.5511968137467034,0.1,0
-0.6391722186449317,1.0668306819419102,0.21288186844548868,0.6,1
0.23080950096923186,-1.5267317447597881,-1.5408876894620909,0.1,1
-0.9217398453228277,0.15632673943734068,0.7263500465607171,0.7,0
0.8423030218238834,-2.014194017330276,-0.14823536048301045,0.7,1
-0.0017883393172981106,-0.503660956564907,-0.4855421407411082,0.4,1
-1.1784123375883564,-0.4541973600797322,-2.5121751272480997,0.7,1
1.2227425954840934,0.11486607124626881,1.4197003320931767,1.1,1
-0.9279892799266235,-1.8600052121026849,1.7503045063223492,0.3,1
-2.317964737272541,-1.3539233454875794,0.6878566038535378,0.4,0
1.357973771348175,-0.798064330283795,-0.3085152792284648,0.4,1
-0.3603615133288948,0.4582848846333019,-1.000059080069189,1.1,1
0.5311889367247439,0.8290628484272226,-0.187424593533109,1.4,0
0.017641786989004718,2.2814697416326273,0.2432641323485409,0.9,1
-0.49643695020123524,1.0380204274079396,1.17072507303121,0.4,1
-0.7865444011564567,-1.061853873766389,1.4191880240197485,1.2,1
1.1848791839698285,1.2877214895939486,1.6333678958018865,0.1,0
-1.2218267534327272,-1.7149669512500825,0.9784475350264569,0.3,1
0.9195962995966985,0.12419351840322927,0.701203733766224,0.6,1
-0.8149086979100492,-1.0767780247037138,-0.15069830819978608,0.5,1
0.38798588976421905,0.5862287951418214,-0.154382768564678,0.1,1
0.5705214334206822,1.191117667305912,0.4478812109959437,0.3,1
-0.5359401646619337,1.6737959450381206,-1.2231569381994545,0.1,0
0.16587305314589135,1.890340641626049,2.4493129935760725,0.2,1
1.5966063830822235,-0.47011428879628353,-1.8232141708439848,0.2,1
-0.5151595607284855,-0.07800101358346137,0.09667780638582059,0.6,0
-1.0466913295892033,-0.5485601737083057,0.20496458422272887,0.4,0
0.05009127186881426,1.2932407643716444,0.5702457636473155,0.1,0
0.5915041048205403,-0.5480941474465628,0.0725365378987197,0.1,0
-1.965376855120389,-0.4182535317270818,-1.6087867938785787,0.3,0
0.14019380049007685,0.5496751010568173,0.12097652530690417,0.3,1
1.525783405108141,-0.6859881080402839,-0.10157558935700352,0.3,1
-0.5629831067500713,-0.32894193621143064,1.3246833672594094,0.4,1
-1.3944548302844206,1.6567861512836601,1.3637924950849774,0.3,0
0.5898391090770961,-0.3544941244654603,0.23977088035901767,0.3,1
-0.40408931247509133,1.4762288031726662,-1.1361025799717626,4.6,0
-0.9841316413444586,0.035900144602841404,-2.518030195944165,0.8,0
1.4738300594202964,-0.32589906571401656,0.7600648875308669,0.2,1
0.17553889796348618,-1.7751966389445926,0.04201860047917532,0.2,1
0.4212715309997357,-1.1984096458499887,-1.0201688797756847,0.1,1
-1.0648520487940965,0.7778616824506139,-1.2666536245115374,0.7,0
-0.9206336536059261,-0.0917832537700726,0.1146886502590315,0.3,0
-0.6144603201105022,1.5645832193495075,1.6114944812092349,0.5,0
-1.2822772340647441,1.7972688853700407,0.4577755539173778,1.0,0
0.6572163101503536,0.7753994169635571,-1.4019531586468519,1.4,0
-1.2865651243503373,0.4703455679527185,-0.739790181172681,0.3,0
2.7705110554758763,-0.46295555228888996,0.93579583884555,0.1,1
-0.9909484300240273,2.1611033386464342,1.8795485711696613,0.4,0
-1.517177857766981,0.3506611392508298,0.08488228313732678,1.5,0
1.5533003790411883,-2.43635804118564,-0.3413203081870865,0.1,1
0.8683208573169983,-0.39315760613810047,-0.7051968941115019,1.0,1
-1.5491847002803516,0.2886748329941624,-0.29637783115096766,1.4,0
-1.5649028229987958,0.04211225900413169,-0.8206455100650839,0.1,0
0.1807807686951594,0.6375719825554945,1.012195680359281,0.7,1
0.266143779564656,-1.1193854260018392,-0.3105326047503626,0.5,1
-0.470853616395046,0.941622338962412,-0.8090933873897016,0.3,0
1.4510954004552141,-0.12353118608708492,0.5844703557622631,0.1,0
-0.5451433314962733,1.1559252151674777,-0.6882919593044958,0.1,0
1.5769312024626578,0.3458891913670446,0.717544836593895,0.2,1
0.49796562692126867,-0.8957723142534332,1.3416735164880134,0.1,0
-1.6409544232419384,0.02262640833362548,0.7199211700814496,0.7,0
0.9649122096138426,-0.7226379059725881,-0.5763568557113088,0.1,1
-0.3129777271476345,-1.1147971116318796,-0.3383932213469096,0.1,1
-1.0001181949193358,0.3931279445631418,-0.297494678041411,0.4,0
-0.9234584093182912,-0.8551450117106089,0.04407401956958181,1.8,0
-0.9355597617352722,-1.5086047367985778,-1.2159023509982596,0.2,1
0.1243438907860525,-1.9256995037822693,-0.022392256840555305,1.3,1
0.7222612490959787,-0.7456663467925714,-0.42767171223687966,0.1,0
-1.6224462614393422,-1.1188567591353757,-0.7068824334296312,1.0,0
0.2096193168358401,-0.5226915066339702,-1.272394590132357,1.2,1
-0.6840932639383125,-1.3616569935764558,1.6148454094330722,0.1,1
-0.7693277395293228,1.4147084033560018,-1.7337455995050335,2.0,0
-1.1083092699359802,1.3274640350014653,-0.40126745311983675,1.5,0
2.0451710609410267,0.7141015756237734,1.2980886148588988,0.1,1
-1.6781091423520658,0.08909213271211439,-0.4506911257832341,0.6,1
1.5231186386390532,-0.5532171313407854,-0.08821924400497576,0.1,1
-0.923853453412221,-1.7842078307615223,0.48819622326276035,0.7,1
-0.4899031127726877,0.21742934271388317,-1.1290773346663707,0.3,0
-0.20678078214552284,-1.0099417805864614,-0.6777458222904753,0.4,1
0.008687600991727768,-0.7028346878775464,0.3999858207388483,0.4,0
-1.3301059331012692,-0.5807194205277889,1.1628854566740083,0.2,0
-0.9025674634360147,-1.9673025098038326,1.0971851630689475,0.3,1
-0.30966333265023555,-1.2107303126068418,-1.3465393364012546,0.2,1
0.3936139350580362,-1.3315607658029662,-1.9007507947513265,0.3,0
0.45575172746477605,0.05070751537538168,0.4247602012428556,0.9,1
-0.7315107011302029,0.22186550256630339,-1.1608707213506613,0.7,1
-0.5439882140610761,0.011153914540537872,0.08660950226087133,0.8,1
0.9708457178914063,0.6668552050625008,-1.0372932023896166,0.2,1
-0.6671279482387729,0.6433668890940597,1.2317571338621327,0.1,0
0.4659004889412927,-0.4318657307900323,0.22792845602567532,0.4,1
1.1613181279620926,1.368589432996629,-0.5654063297116544,0.1,0
-0.96743932471248,0.06265280507226523,-0.6031998642331641,0.9,1
0.009763960431601337,-0.8750138089079015,0.33524440244988324,0.9,0
0.5268682376154209,1.4871855737502688,1.279701283802631,0.5,1
0.23894212871751294,-0.8772244587170448,0.8679679430780021,0.1,0
-0.6378944050463015,-1.4197862579059577,-0.30030832330732565,0.6,1
-1.3560969322340088,1.8379346064033026,1.0387262608426118,1.1,0
1.2971533399339679,-0.5093617000719374,-0.2119152271610226,0.2,1
0.10931232180812943,-0.5097235705640804,-0.07085067070281842,0.1,0
0.32189897517303484,-0.8113010147844423,-0.15445082808694022,0.3,0
1.1634427993191963,0.06072654864662528,-1.8604453075371166,0.3,1
-1.0204957437440922,-0.7868732935968366,-0.5505726332594604,0.8,0
0.10288278800754797,-0.9842441045783076,1.4684913935083674,0.6,1
-0.2993661088362496,0.4071951561600838,-0.956936117847185,1.0,0
-2.151018265856164,0.389837417273096,0.7183595308518028,1.1,0
0.9118386821057803,-0.18258068148978066,0.11036136089430917,0.1,1
-0.9055804812094368,-1.6663765275354867,0.0005331964130058071,1.0,1
0.42971002325110697,0.39755450261952774,0.7832455183679113,0.1,1
0.9089335387314508,0.7319644663795055,0.6963052465031063,0.1,1
0.19243847860924237,-0.6238493862567894,-2.037095345494854,0.1,0
0.15422898715988104,1.328588269123048,0.4417100265425794,0.2,1
1.9210541392349896,0.6929659300108545,-1.9802060890445923,0.6,1
1.1274833109290474,-0.8246453216759765,0.011795844127349076,0.8,0
-0.2941789396316011,0.08199120284987028,1.7610927407168409,1.1,1
1.3395718612681997,-1.2096321371901881,0.5920304167805179,0.1,0
-0.5312494735119074,1.4565773518740324,1.7843441891262262,0.8,0
-0.1633863828437039,1.2347074477582243,1.3481339966316888,0.6,0
1.0537220156175666,1.4322780215161435,0.21318937754657658,0.4,0
0.7084279293085062,0.31582075801954224,0.44251493477166554,1.1,1
0.35160994550865393,-1.7452945019616442,0.16479320365579356,0.1,1
1.3971504351519066,-0.9774070423493041,-0.19885241819679483,0.4,0
-2.696496250198397,0.5814774844706475,0.30941866583822436,0.7,0
1.0844231764688048,1.707671631109415,-0.6468558397024058,0.1,0
-0.518457981864397,0.710288385412489,-0.3211914958730133,0.9,0
0.8016900586857701,-1.5117642428370117,-0.1375332153677244,0.1,1
-0.9490861233511676,-1.422931695929075,0.23809568810838969,0.1,0
-1.0149735763100345,-0.5171893174598029,-0.44623345168363726,0.1,0
-2.8047507929626523,0.6916147606000584,0.32910636428425893,0.8,0
0.19760046293048872,-0.32939527821133086,1.3837280766331743,0.1,1
