x1,x2,id,start,stop,event
0.7730355917884891,1.3070743243596687,122,0.14,1.03,0
1.1087422175254988,0.8608578201920668,123,0.11,1.4,1
-0.7216938341441036,-0.45255048571471634,124,0.11,0.81,1
2.836029995436604,-1.2178611108726283,125,0.26,1.75,0
-1.3706136212539177,-0.024306278253944935,126,0.19,0.39,0
-1.489124236391924,-1.222443095950972,127,0.0,0.46,1
-1.4592973104380378,-1.166629407127099,128,0.21,0.35,1
-0.21170470626383409,0.7308990797511533,129,0.2,0.31,0
0.1341334607173219,0.7671945853893365,130,0.16,2.44,0
-0.4025085549867283,-2.67713406277835,131,0.27,0.93,1
-0.7876552434220797,-1.7397742087401733,132,0.09,2.2,0
0.21884826859456133,0.5045056899577383,133,0.39,2.33,0
-0.6239557227338892,-0.16763274294357933,134,0.25,0.56,2
0.5902571444712278,1.1595479096635162,135,0.03,1.26,2
-0.7674844702770124,0.9012740712582711,136,0.18,0.63,0
-0.5193326042755281,0.8488089025376598,137,0.12,1.33,0
-2.6858974477711848,-0.4511595011866371,138,0.27,0.3,0
0.33721440823482857,-1.2891676831409011,139,0.08,0.42,1
-2.5617648829616555,-1.2465599488666257,140,0.29,2.5,2
-0.3106817619190718,0.39714105818741213,141,0.26,1.11,2
0.5734676630981106,-0.05939962874253066,142,0.19,0.56,0
-1.5611064558071386,-1.1431661163015838,143,0.12,0.26,1
0.4692798865128892,0.8859554268415268,144,0.22,0.32,1
0.07683763112093289,1.9062171036152153,145,0.1,1.36,2
-0.6454830327914094,-0.04491233565437426,146,0.05,0.52,1
0.17486972177741256,-0.245474495650133,147,0.06,0.97,0
-1.361452081702609,-1.3871909981617445,148,0.27,0.62,0
0.020256241526303256,0.4102311617275976,149,0.02,0.34,2
1.7945912247975477,0.04812574876777669,150,0.37,1.01,0
-2.7792877534312748,-1.4309807477622465,151,0.07,2.63,2
-1.6758831073550038,-0.9618337723722031,152,0.19,1.05,2
0.47130431657946226,0.2926843817207028,153,0.39,1.39,0
0.28978478696049087,-1.4441329324619772,154,0.14,0.5,0
-0.38289871498695766,-0.046590258559532284,155,0.24,4.74,1
2.0826147769222265,1.3291548864953502,156,0.33,0.79,1
-0.19079801160610405,0.876139171193823,157,0.38,1.42,0
0.12585554768687635,-0.2986635084997968,158,0.27,0.82,0
-0.3505091094718108,-1.7740698080545865,159,0.12,0.62,1
1.5652023912665818,0.12886735882779832,160,0.25,1.31,1
-1.190318510997281,-0.45956328849739914,161,0.01,0.38,0
-0.588502769848537,-0.18000447824843707,162,0.12,3.68,2
-0.4980259759248314,1.6271902769059003,163,0.11,0.53,0
-1.7084617709136678,1.0451178080843984,164,0.1,0.56,2
-0.13826727543273143,0.9639860306562085,165,0.05,0.77,0
-0.5320389250769472,-0.9888031860503963,166,0.19,1.71,2
0.19354396663972454,2.1285079458570086,167,0.07,1.91,1
-1.2257418686336399,0.7383569282886842,168,0.19,0.26,2
1.4408597808078272,0.5065855185438944,169,0.04,0.16,0
-0.10151089968424366,2.062537670850779,170,0.04,0.52,0
0.0733264210840935,0.836714908411548,171,0.39,0.57,0
0.2613532494939564,0.5754519359793839,172,0.18,0.48,0
-0.4766159171369766,-0.7234296349755669,173,0.08,1.76,0
1.2736385374187311,0.08128438023076727,174,0.32,1.27,1
0.6059506405386674,-1.110862475661362,175,0.4,1.5,1
0.9775507763816684,1.3687289801255138,176,0.03,1.53,0
0.19796186486327141,-1.5763787897716302,177,0.02,1.8,0
0.8026214984773504,-1.6273356764370728,178,0.13,0.94,1
0.5987668886787842,0.8629544876617211,179,0.21,1.49,0
-1.2702714305442746,-0.6911604476189843,180,0.26,1.29,0
-1.3942745523981568,-0.8804023614513988,181,0.27,0.86,2
-1.4427650327633155,-1.708792445828403,182,0.31,2.32,1
-1.765536101341976,0.6573036347000974,183,0.07,1.56,2
0.18020023875938773,1.0945810123202642,184,0.16,0.2,2
-0.349008149471835,1.3700986864942999,185,0.16,3.46,2
-1.2928752918216175,-0.10613798533034877,186,0.01,1.24,2
-0.2916495966223006,-1.190024899558471,187,0.18,0.49,1
-0.934853002019343,-1.3419199065736023,188,0.24,0.7,0
-0.0036451336025648253,-0.7902659632986601,189,0.38,0.93,1
0.3542420210456464,0.27606267341609175,190,0.12,0.27,0
-0.24391407688750724,-0.7732179574446311,191,0.21,0.25,1
-0.3836096920670224,0.7495747240828777,192,0.12,0.15,2
0.16100914203722658,-0.4107616970095875,193,0.29,0.31,0
-0.3161849553976334,1.767093960979074,194,0.17,0.49,0
-0.4091955742516825,-0.26714344093365255,195,0.26,1.75,2
0.6450130679017183,-0.46060945603003567,196,0.14,0.53,0
-1.419722605639512,-0.811943350967125,197,0.21,0.41,1
-0.41625681250238455,-0.07798595478721561,198,0.07,1.31,1
-0.25542504621835227,-0.986591455768394,199,0.28,2.59,2
0.06446611265670991,0.6672231059981674,200,0.08,0.78,2
-1.2899922852089385,2.1215249843916517,201,0.32,0.58,0
-1.0796511701417513,1.5766954403612674,202,0.37,0.54,0
1.396675981451461,1.246047301833849,203,0.22,0.32,1
0.9748225653541948,-1.1262063246572467,204,0.34,0.42,1
-0.6438116401322255,0.6423495738310409,205,0.25,0.26,0
-0.9105630804049929,0.7766526497027996,206,0.18,1.7,0
-1.06072025594136,-1.2157674995347298,207,0.03,0.5,2
0.10872383217369098,-0.4890552208027671,208,0.27,2.6,1
0.3779474894201331,-0.571173765537927,209,0.31,1.24,0
-1.57191674848775,0.46884021722462327,210,0.14,1.58,2
-1.236434744787934,-0.3710019968900297,211,0.04,0.41,1
1.2245772510364905,1.5031229595390068,212,0.28,1.17,0
-0.51302671987888,-0.3195981522007301,213,0.12,0.44,0
0.043066946670760456,0.9098638469868486,214,0.03,0.47,0
1.3692263570291352,-0.26799190326003564,215,0.37,0.58,0
-0.5388327946266541,-0.7712952129964228,216,0.14,0.91,0
-0.46960559359641835,0.9343569662867615,217,0.36,0.73,0
-1.7404957878993679,-1.4990518192088642,218,0.1,1.56,1
-2.2064751464488284,-0.13398964780057893,219,0.18,0.57,1
0.7653313758870536,-0.3530726545746938,220,0.23,0.52,1
-1.172921301068825,-0.1412913202095625,221,0.19,0.21,1
0.010523556629225125,0.6531507868651335,222,0.1,0.36,0
0.021579502266282583,-1.033369039981872,223,0.31,0.34,1
0.16643961654854805,1.4700778832808414,224,0.12,0.88,0
-0.8654814146240001,0.17884829330529578,225,0.32,0.5,1
0.051205413838855816,-0.05884215276737913,226,0.0,0.27,0
-2.5660616788909856,0.9204686382650294,227,0.37,1.78,2
-0.9290184483009226,-0.2686714764577077,228,0.4,0.63,0
-2.096662046587424,-1.1710975965766723,229,0.04,0.7,0
-1.717502910593681,-0.29507296508997166,230,0.19,2.53,0
0.5100822325839128,0.028653626073722384,231,0.33,1.11,0
0.12444467101991108,0.23770139458285613,232,0.22,0.46,0
0.7766707396101878,0.171876858242877,233,0.16,2.29,2
0.5371629018089747,-0.9541796699247468,234,0.07,1.48,1
0.5224214902621598,-0.7453778777060014,235,0.11,2.36,1
-0.05708641704753403,-2.4489254919732635,236,0.25,0.35,1
-0.5272313099902518,0.5490217167482492,237,0.23,2.03,2
-0.23685500721539482,-1.1853991358884592,238,0.29,1.57,1
0.7632601953411768,-1.4127086912777533,239,0.3,2.71,2
-0.2868517703952258,-0.19163302066353302,240,0.34,1.23,2
-0.4487740195176915,0.9975347122222932,241,0.37,1.77,2
-1.0456811435973397,1.2975061889654356,242,0.23,1.37,0
1.209507451242876,0.3005812105827854,243,0.35,0.58,1
0.43802548030870625,-0.7343000353748437,244,0.12,1.0,1
-0.7919652002151483,0.5248771524961728,245,0.4,1.24,0
0.3117868077088981,1.1704737268604701,246,0.29,0.73,0
-0.29050706060402465,0.6525493431992617,247,0.22,2.71,0
-1.2417897227578023,0.6911534016086022,248,0.36,1.38,0
0.6806327832853952,0.8429686587251787,249,0.24,1.18,1
-0.8166754548183155,-1.1549893119533203,250,0.37,0.63,0
-0.32782910522579317,0.06168437611969197,251,0.34,3.25,1
1.0789367127302565,0.9102941928598816,252,0.21,0.34,1
0.14514777458635106,-2.5901049525377644,253,0.38,0.52,1
2.0468456835946647,1.562662197236863,254,0.04,0.13,0
0.576933648432356,0.8162139900027666,255,0.38,5.89,1
0.1984628177817234,0.20189255979746773,256,0.03,1.17,0
0.05558813425615445,-0.5029295922508047,257,0.2,2.43,1
1.9376188467110718,-1.2317455188483546,258,0.34,1.31,1
0.34954629209538474,-1.9515082345057966,259,0.07,2.73,1
0.5592918049612061,0.5454537787652888,260,0.0,1.54,2
-1.2287121816416637,1.7413479077745666,261,0.28,1.18,0
0.25102536297824973,1.5869713135012262,262,0.14,0.28,0
0.8104209921051242,-1.0235823347573798,263,0.06,1.3,2
-0.7009908688624507,1.3491759273394237,264,0.17,1.16,0
-1.7376737320165625,2.073675445140654,265,0.37,0.64,2
1.016415432206336,-0.020524510303855836,266,0.3,2.28,2
-0.4008388806560809,1.2839124472086945,267,0.09,1.77,2
-1.8575375848350075,0.8025351602708969,268,0.06,1.91,1
-2.0373975698992335,0.8142001612292666,269,0.32,2.06,2
0.6451796490707858,-0.22363139288256298,270,0.13,0.63,0
-0.686753265309146,-0.5329583100443489,271,0.36,0.75,1
0.4345612834833509,0.2858431749130594,272,0.13,0.35,1
-0.4981458308524266,0.2070939015384262,273,0.13,0.74,0
0.28462685729483284,1.3670682305871213,274,0.34,1.31,1
-0.7481314512734556,0.15412528458668048,275,0.03,0.15,2
-1.5409466406143635,0.8452068973971026,276,0.02,0.85,2
-1.2851150069050428,-0.21090347778754914,277,0.05,1.28,1
0.5287694508651875,-0.07471682091838383,278,0.32,1.0,1
-0.9150749281163334,-0.9722787896074723,279,0.25,0.26,0
0.8311976740329935,0.8441382528102125,280,0.36,0.76,0
-0.8820564036665927,1.998008090241617,281,0.15,0.95,2
-0.6456204186304619,-0.13079668122620086,282,0.22,2.27,0
0.4846353899374571,0.3714895840776652,283,0.38,0.43,2
0.18152522892771084,-0.9664082930852966,284,0.31,0.42,1
0.5232640808326682,-1.0590417974814466,285,0.2,0.48,1
-0.8738408617785552,-1.3200982176643,286,0.09,0.22,0
-0.6397850841439104,-0.14307015215172778,287,0.27,0.47,0
-0.026776389288214127,-0.5395210516176671,288,0.28,0.72,1
0.623732480331743,0.46886650342136144,289,0.28,0.56,2
0.24539725254909042,-0.11607088156046488,290,0.06,2.15,0
-2.40599206849878,0.6953881372025746,291,0.18,2.83,2
-0.9520064038294476,-0.4687805100460661,292,0.33,2.67,0
-0.025560259469661548,0.2473153264582205,293,0.37,1.36,2
-0.30238176812422246,0.22816752938535412,294,0.39,0.72,0
-0.3314988224908205,-1.3949956603459677,295,0.17,0.54,1
-0.7084701376237451,-1.1275130539226221,296,0.18,0.2,2
-1.8875652055734904,-0.14127260808691594,297,0.3,0.84,1
0.43971135319019883,-0.17635136607502147,298,0.23,0.69,2
-1.3024327746416093,-0.5204459309344286,299,0.23,1.59,0
0.3751251149815877,-1.6184812785681766,300,0.27,0.93,1
-0.9996410417161657,-0.5398712018860101,301,0.06,0.12,2
-1.498914662437584,-0.5783199878444325,302,0.15,1.27,1
-1.9643012162197302,-1.1375722170380924,303,0.26,0.67,2
0.7038637578915083,3.014384802095259,304,0.25,1.1,1
-0.4343716427302547,0.895335455347484,305,0.26,1.28,2
-1.1607180491737525,-0.3050750873259093,306,0.14,0.58,2
-0.11757244769474985,-0.4965662644010732,307,0.05,0.14,0
0.5643678033881951,0.6659616816351179,308,0.24,0.56,1
-0.06968728340677871,-0.9528746271543184,309,0.34,0.76,1
-0.5010719213002585,-0.1522463815352016,310,0.14,1.16,0
-0.6325105617214287,0.03110784717543046,311,0.09,1.04,0
-0.06340512033066212,0.1927167001534605,312,0.3,1.63,0
-0.32982003986107533,0.537577734147831,313,0.06,2.21,2
1.5001494907192727,-0.666552863228688,314,0.39,1.81,1
0.7667381147738794,-0.8158351160484182,315,0.33,2.14,0
-0.046976917923552894,-1.9499674281678019,316,0.36,0.78,1
0.09102204843406922,-1.4194869928369394,317,0.2,0.36,2
-1.6810352050118482,-0.2549386703202827,318,0.12,1.15,0
1.8844881471618615,-0.7562130880577391,319,0.23,0.87,0
-1.0513726763697657,0.46826990850452826,320,0.07,0.28,1
0.6460325488288001,-1.9584836043962677,321,0.0,0.07,1
1.2112262024922733,-0.984488322229911,322,0.15,0.55,1
-2.1703667930584785,-0.06839449644251823,323,0.32,0.58,0
0.3882887259216836,-0.48422945524272565,324,0.09,0.61,0
-0.08613318988183147,1.7079733963420065,325,0.11,1.06,1
-0.5955220848257186,0.23070351640275344,326,0.28,3.25,1
0.8383243260415959,-0.5234185642819159,327,0.23,2.63,1
-0.703073956879552,-0.7515879323718521,328,0.14,3.06,1
-0.6527885062310445,-0.8311049542216864,329,0.29,1.46,0
-0.078425720434025,-1.6102585793955955,330,0.07,0.49,1
1.0111560172796297,0.5979984953700094,331,0.36,1.1,0
-1.1555055061317687,0.00694428640778982,332,0.13,2.51,0
-0.3849886360709097,0.7539697722499021,333,0.3,1.88,0
-0.11823217488975732,-0.376300269222113,334,0.26,0.76,0
0.923871039222595,-0.7263635864838813,335,0.18,2.28,0
-0.12195745173134756,1.189897661780784,336,0.12,1.43,2
-1.2871731630821917,-0.7035875860552167,337,0.2,0.94,0
-0.35000029772451496,2.482072674298044,338,0.09,0.44,2
0.6968602426622339,1.3310435234399174,339,0.32,0.9,0
0.10835106244917464,-0.5268951608953043,340,0.34,0.62,1
0.7459260251463024,1.155704320665439,341,0.37,0.52,2
-0.4496781502831005,0.4389809538829751,342,0.34,0.54,0
1.2580833860332492,0.30411225538714637,343,0.37,1.23,1
-0.1980320741679802,-1.6766541915268136,344,0.07,0.47,2
0.6326678126240253,0.4899731189221956,345,0.17,1.52,1
-0.45036175433229886,-0.20753138779571187,346,0.12,0.77,1
-1.57061434648843,0.7098469414006638,347,0.02,1.76,2
0.24293324121679918,-0.8888709277881868,348,0.05,0.08,1
1.2792551156055734,0.4128855136711065,349,0.15,1.35,2
-0.2124350589374854,2.277716540805288,350,0.25,1.25,0
1.5878001221504816,0.9041439976457032,351,0.26,0.53,0
-1.4596072781422063,-0.5434461150967584,352,0.26,0.39,1
-0.3611762992258471,-0.8515615167716767,353,0.38,0.76,1
0.040969267290387135,0.29253815159908675,354,0.21,1.3,2
0.43115446596235657,0.5737258627609251,355,0.23,0.57,0
-1.3579825257067784,0.27629009072065275,356,0.06,1.71,2
-0.8004859011120379,0.17407225397770584,357,0.25,0.31,2
1.6850637614851125,1.2411446474324022,358,0.12,1.62,1
-0.3178657516352939,0.011115684095718054,359,0.22,0.35,0
1.3617204135655814,1.8127032805916907,360,0.23,2.04,0
0.5215055686259945,1.0497590692425134,361,0.17,1.04,0
0.3168537557834143,0.669178302578925,362,0.32,2.36,0
-0.3022214444596152,0.6644091827933423,363,0.02,0.08,0
-0.03086447529459665,-0.47702408449598144,364,0.14,0.16,0
-1.3351249905099292,-0.43828110482905935,365,0.05,0.09,2
0.009581240225261205,0.11263889925358868,366,0.18,1.26,0
1.3617756352869812,-0.35386393158516727,367,0.34,0.46,1
0.0840089020152981,-0.7334060593824532,368,0.04,0.37,1
1.2466199313133932,2.085594179344627,369,0.08,0.74,2
1.1237924274936468,-0.08277267312762777,370,0.24,0.98,1
-0.34630064799753857,-0.538143030989543,371,0.02,3.18,2
-0.6867066205095206,0.44445487921579085,372,0.24,0.83,2
-1.0367946225593252,0.07991077263622771,373,0.05,0.19,0
-0.342135708794692,1.1892069597398913,374,0.18,0.42,1
-0.26581274165509894,0.38847275308098517,375,0.2,0.52,1
0.6874495363588852,-1.4179865931398923,376,0.14,0.62,0
-1.809236637678077,-0.7461276412196395,377,0.19,2.06,2
0.13383744358816455,-0.8161602059698673,378,0.09,1.71,1
1.2772630462687131,-1.025609397296242,379,0.11,0.76,1
-0.06645798420885113,0.3867971253925929,380,0.14,0.15,0
-1.2858146724892803,-0.9458568101764421,381,0.36,4.65,1
-0.8819728371865521,2.020757081137163,382,0.16,0.65,0
0.5343432579271437,-1.2785433428957005,383,0.04,0.17,0
0.04261653433708756,1.0392760006178752,384,0.18,3.33,2
-2.010487303655351,1.575358321541723,385,0.0,0.36,2
-1.0363107969533798,0.2385932399283675,386,0.28,3.02,0
-1.0069747112317882,-0.34018592063950026,387,0.23,2.23,0
-1.2271234443658798,-1.9440740973864397,388,0.35,0.69,0
-0.4428787379631952,0.5131185944376172,389,0.05,1.68,2
-0.24538325553162293,1.7756985653126063,390,0.23,0.41,2
0.23604971621555407,0.500509776955368,391,0.0,3.29,0
1.124485524751126,0.7977933736530025,392,0.24,0.28,1
-0.6449426624284985,-0.0002421018173094575,393,0.04,0.94,2
-0.9591656685383478,0.5122381595507006,394,0.32,0.69,0
-0.577482619264183,-0.8017833695575073,395,0.17,0.82,1
0.7512817481403186,-0.7476114412300283,396,0.17,0.6,2
0.9228075495362918,-0.4431766364117866,397,0.37,0.82,2
0.8439430085284384,0.11130192009580604,398,0.01,0.39,2
-1.5660520406808507,-1.0114953023088127,399,0.35,1.8,2
0.44467644243165827,-0.18711214965011977,400,0.34,1.12,1
